document_ptr_id,related_projects,background,aims,outcome,knowledge_transfer,project_tasks,references,methodology,bm_endorsement,involves_plants,no_specimens,hc_endorsement,involves_animals,ae_endorsement,data_management,data_manager_endorsement,operating_budget,operating_budget_external
2875,,"<p>Wetlands across Western Australia reflect the broad climatic gradients and geomorphological variability found the state, and range from naturally saline intermittent playas to heavily vegetated freshwater swamps and permanent open water lakes (ANCA 1996). The large variability in wetland hydroperiod and water chemistry has resulted in high floral and faunal diversity and endemism, with approximately a half of threatened and priority ecological communities being associated with wetlands (Halse et al., 1993a; Halse et al., 1993b; Halse et al., 2004). Furthermore, these wetlands are critical feeding and reproductive habitats for various species of migratory and non-migratory waterbirds, including the endangered Australasian bittern (Halse et al., 1993b; Halse et al., 2004) and threatened fish. These ecological characteristics have resulted in twelve wetland systems in Western Australia being listed under the international Ramsar Convention on Wetlands of International Importance (AGR 2006) and another 120 being recognized as nationally important through listing on the Directory of Important Wetlands of Australia (ANCA 1996). Many more high conservation value wetlands are distributed across the state and many reserves were specifically created to protect wetland assets.</p>
<p>Most wetlands across Western Australia are either threatened or currently being affected by a range of factors, including water resource development, agriculture and urban development, invasive species, mining, plant diseases, salinisation, and climate change (ANCA 1996; Lane et al., 2004; Lane et al., 2009). The Department of Biodiversity, Conservation and Attractions (DBCA) is responsible for managing wetlands within the Western Australian conservation estate, with management activities supported by monitoring and focused research. Monitoring of wetland condition and undertaking research are components of adaptive management programs, but resource constraints mean that such activities need to be targeted towards high priority wetlands, be collaborative, and use efficient monitoring technologies. This project focusses on filling monitoring and knowledge gaps for the State&rsquo;s Ramsar wetlands on the basis that internationally listed wetlands are the highest priority and that DBCA is largely responsible for their management, reporting on their condition and coordinating and updating management and information documents (Australian Government 2012).</p>
<p>Monitoring is a key component of managing and reporting on Ramsar wetlands (Storey 1997; Finlayson and Mitchell 1999) and each of the Ecological Character Descriptions have recommendations for monitoring, associated with limits of acceptable change (LACs) and conceptual models (Davis and Brock, 2008). These documents also list knowledge gaps, including those that prevent LACs from being adequately defined, which can also guide monitoring and research. Some monitoring has been undertaken at all Ramsar wetlands in Western Australia but this has usually been associated with short-term opportunistic projects or initiatives within regions or by other agencies or non-government organisations, and has lacked a coordinated approach (Auditor General of WA 2006). This project has been designed to fill priority monitoring gaps at Ramsar wetlands, and to provide consistency of monitoring and data delivery for key attributes. The focus will be on monitoring against, or informing, limits of acceptable change and/or to inform adaptive management programs, and will take a collaborative approach, within and external to DBCA, where possible.</p>
<p>&nbsp;</p>","<p>The overarching aim of this project is to monitor spatial and temporal changes in flora and faunal communities of Ramsar wetlands and the underlying processes that drive these patterns. In particular, this project will;</p>
<p>1) Collate previously published studies and data sets on Ramsar sites to prioritize research and monitoring activities.</p>
<p>Most Ramsar sites in Western Australia are either the focus of ongoing monitoring programs or have been the focus of short-term studies. The results of these studies reside in various formats, including peer-reviewed journal publications, grey-literature (conference proceedings, reports, dissertations), databases and individual files. Thus, we aim to create a shared bibliography for publications focusing on Ramsar sites in Western Australia, which will allow DBCA to: i) report on the status of Ramsar wetlands, ii) identify priority monitoring and research needs, and iii) avoid duplicating previously conducted studies. We also aim to combine new and existing data into a single data repository that is accessible to DBCA personnel.</p>
<p>2) Monitor spatial and temporal patterns in wetland hydrology, water quality and vegetation structure as primary drivers of wetland biodiversity.</p>
<p>Ecological Character Descriptions (ECDs) for Ramsar sites recognise that hydrology, water quality, and vegetation structure are the major drivers of wetland biodiversity and 98 out of 156 Limits of Acceptable Change (LACs) relate to these variables. These gross habitat descriptors will therefore be used to track wetland condition, as changes in these key variables will potentially cause changes in wetland biodiversity. We will use a combination of remote sensing data, images collected using unmanned aerial vehicles, environmental sensors, and on-site work to track spatial and temporal patterns in these core drivers of wetland biodiversity.</p>
<p>3) Continue existing waterbird monitoring efforts and expand these efforts at select sites.</p>
<p>Most WA Ramsar wetlands were selected for their high value to waterbirds. While the criteria for Ramsar listing have broadened, waterbirds remain a focus at most Ramsar wetlands and 29 LACs relate to waterbirds. Waterbirds are also a major consideration for other high priority wetlands that have the potential acquire Ramsar listing in the future such as Lake Gregory, Fortescue Marsh, Lake McLeod, and Lake Carnegie. We aim to continue waterbird monitoring at a subset of Ramsar sites where monitoring is ongoing and expand regular monitoring to other sites.</p>
<p>4) Fill other gaps in monitoring data collected at Ramsar sites and other priority wetlands.</p>
<p>While aims 1 to 3 will constitute the core activities for this project across Ramsar wetlands, there will remain monitoring and knowledge gaps specific to each Ramsar site. As resources allow, we will work with relevant stakeholders and managers to fill these gaps. Initial examples include understanding the condition and drivers of thrombolite TEC in Lake Clifton and surveying for threatened endemic fish in the Muir-Byenup wetlands following recent changes in hydrology and water quality. This project will also analyse the long-term data set generated by the South West Wetlands Monitoring Program (1977 to 2016), using a variety of remote sensing methods to better describe hydrological regimes of south west wetlands and examine long-term trends in wetland depth.</p>","<p>Aim 1 &ndash; Reduced time invested in collating data for reporting. Clear map of where to focus efforts that address the &ldquo;knowledge gaps&rdquo; outlined in the ecological character descriptions.</p>
<p>Aim 2 &ndash; Improved ability to report on limits of acceptable change in the ECDs through direct measurements of habitat quality and quantity as surrogate indicators of broader wetland health and biodiversity values.</p>
<p>Aim 3 &ndash; Consistent data on which to base assessments of limits of acceptable change and listing criteria associated with waterbird populations.</p>
<p>Aim 4 &ndash; Site specific monitoring and research will provide local managers with information to assist with adaptive management of Ramsar wetlands and for Species and Communities Branch to report on Ramsar wetland condition and criteria.</p>","<p>General outputs - reports, peer-reviewed journal articles, conference and workshop presentations, contributions to working groups, provision of advice on condition and values for DBCA reporting, outreach materials, contributions to updates to the ecological character descriptions and Ramsar Information Sheets for each site.</p>
<p>Research results will also be communicated in ways that allow their inclusion in DBCA processes such as species and area planning and the work of recovery teams. Raw and processed data and associated interpretations will be securely stored in appropriate corporate and external databases and repositories. These outputs, together with research agreements will also allow knowledge transfer to external researchers such as those within government agencies and universities.</p>","<p>The project will operate across all Ramsar sites&nbsp;on a rolling basis, with each site visited at least five-yearly and some more frequently. More frequent monitoring of some attributes may be made where remote sensing allows data collection without visiting sites or where collaborations with regional staff and/or collaborations and funding from external organisations allow more regular sampling. Sites closer to Perth are likely to be visited more regularly for logistical/resourcing reasons. For some sites, such as Lake Toolibin, monitoring will be implemented opportunistically if the lake fills and is not mentioned here as a regional project routinely monitors hydrology and vegetation when the lake is dry. Tasks are listed below for the first three years.<u></u></p>
<p><strong>2021</strong></p>
<ul>
<li>Develop bibliography of publications and datasets for Ramsar sites and commence collation of data, possibly via a Sharepoint site and/or Data Catalogue.</li>
<li>Reinstall and maintain depth gauges as needed to allow water level monitoring to continue at Ramsar sites. This will be an ongoing task. Top priority is the Muir-Byenup site.</li>
<li>Assist Species and Communities Program with an analysis of the condition of select Ramsar sites for the Forest Management Plan-End of Term report (2014-2023) and updating of Ramsar Information Sheets.</li>
<li>Commence development of methods to use remotely piloted aircraft to monitor vegetation structure and extents.</li>
<li>Use the long-term data set generated by the South West Wetlands Monitoring Program (1977 to 2016) to understand past, present, and future changes in wetland hydrology.</li>
<li><strong>Forrestdale and Thompsons Lakes</strong>: Waterbird surveys; species level invertebrate diversity to complement family level sampling contracted by Water Corporation and to compare to 1990s data; water quality sampling; use lakes as test sites for developing RPA/remote sensing methods for vegetation structure monitoring.</li>
<li><strong>Muir-Byenup</strong>: Fish survey (to determine diversity compared to previous sampling by Storey (1998) in relation to water quality changes) including collection of eDNA samples; water quality sampling; invertebrate survey targeted towards short-range endemics listed in Ecological Character Condition; progress publication of multi-decadal invertebrate survey dataset from SPP2015-017 and Natural Diversity Recovery Catchment program.</li>
<li><strong>Peel-Yalgorup System</strong>: Collaborate with Peel-Harvey Catchment Council to develop research projects related to the thrombolite communities at Lake Clifton; conduct invertebrate diversity sampling at at least Lake McLarty; collaborate with Birdlife Australia to regularly survey for waterbirds should their application for a Community Stewardship grant be successful.</li>
</ul>
<p><strong>2022</strong></p>
<ul>
<li>Continue to populate the bibliography and data sharing site for Ramsar sites.</li>
<li>Finalise, implement and publish protocols for the use of unmanned aerial vehicles to monitor wetland hydrology and vegetation structure.</li>
<li>Use the long-term data set generated by the South West Wetlands Monitoring Program (1977 to 2016) to understand past, present, and future changes in wetland hydrology and publish results.</li>
<li>Assist Species and Communities Program with updating of Ramsar Information Sheets.</li>
<li>Assist a University of Adelaide Ph.D. student with a study exploring how environmental DNA (eDNA) sampling can supplement traditional biological survey methods by collecting sediment samples at Ramsar sites across Western Australia.</li>
<li><strong>Forrestdale and Thompsons Lakes<u>:</u></strong> Waterbird surveys; water quality; vegetation extent monitoring.</li>
<li><strong>Muir-Byenup System:</strong>&nbsp;Complete seasonal round of fish survey and prepare manuscript on changes in fish communities; invertebrate sampling targeted towards short-range endemics listed in the ECD; water quality sampling; fringing and aquatic vegetation structure monitoring; seasonal waterbird surveys if Warren region no longer undertaking; publish paper on multi-decadal changes in invertebrate communities; assist district staff to analyse and publish waterbird data.</li>
<li><strong>Lake Warden System:</strong>&nbsp;Waterbird surveys in spring with SCNRM funding; baseline fish survey at selected wetlands; aquatic invertebrate surveys in selected wetlands; water quality sampling.</li>
<li><strong>Lake Gore System:</strong> Waterbird surveys in spring with SCNRM funding; baseline fish and invertebrate survey at selected wetlands; water quality sampling.</li>
<li><strong>Lake Toolibin</strong>. Collect sediment samples for the PhD project mentioned above and for hatching of aquatic invertebrate propagules to test the idea that persistent dry conditions have reduced the propagule bank in the sediment.</li>
<li><strong>Peel-Yalgorup System</strong>:&nbsp;Aquatic invertebrate survey in the Yalgorup lakes, Lake McLarty, Lake Mealup, Geogrup Lake, and Black Lake to provide baseline, understand spatial patterning, and inform development of limits of acceptable change in relation to invertebrate biodiversity.</li>
<li><strong>Northern sites</strong>: Liaise with Kimberley staff and traditional owners in relation to collection of water quality and sediment samples from inland waters of the northern Ramsar sites and plan monitoring and research for other attributes from 2023.</li>
</ul>
<p><strong>2023</strong></p>
<ul>
<li><strong>Forrestdale and Thompsons Lakes<u>:</u></strong> Waterbird surveys; water quality sampling.</li>
<li><strong>Lake Warden System</strong>: Late summer waterbird surveys timed to coincide with Birdlife Shorebird Monitoring Project community survey; water quality sampling. Funded by South Coast NRM.</li>
<li><strong>Lake Gore System</strong>: Late summer waterbird surveys timed to coincide with Birdlife Shorebird Monitoring Project community survey; water quality sampling.</li>
<li><strong>Focus on monitoring at northern Ramsar wetlands in collaboration with Kimberley District staff.</strong></li>
</ul>","<p>Auditor Generals Report (2006) Management of Ramsar Wetlands in Western Australia. Report 9. <a href=""http://www.audit.wa.gov.au/"">www.audit.wa.gov.au/</a>.</p>
<p>Australian Government (2012). Fact Sheet: Wetlands in Australia: Roles and Responsibilities.&nbsp;</p>
<p>Australian Nature Conservation Agency (1996) A directory of important wetlands in Australia 2<sup>nd</sup> edition. ANCA, Canberra.</p>
<div class=""csl-bib-body"">
<div class=""csl-entry"">Davis J. &amp; Brock M. (2008). Detecting unacceptable change in the ecological character of Ramsar wetlands. <em>Ecological Management &amp; Restoration</em> <strong>9</strong>, 26&ndash;32. <a href=""https://doi.org/10.1111/j.1442-8903.2008.00384.x"">https://doi.org/10.1111/j.1442-8903.2008.00384.x</a></div>
<div class=""csl-entry"">&nbsp;</div>
<div class=""csl-entry"">Finlayson, CM, Mitchell DS (1999). Australian wetlands: the monitoring challenge. <em>Wetlands Ecology and Management</em> <strong>7</strong>: 105-112.</div>
</div>
<p>Halse, S., Lyons, M., Pinder, A. &amp; Shiel, R. (2004) Biodiversity patterns and their conservation in wetlands of the Western Australian wheatbelt. Records of the Western Australian Museum Supplement 67, 337-364.</p>
<p>Halse, S., Pearson, G. &amp; Patrick, S. (1993a) Vegetation of depth-gauged wetlands in nature reserves of south-west Western Australia. Department of Conservation and Land Management, p. 149.</p>
<p>Halse, S., Williams, M., Jaensch, R. &amp; Lane, J. (1993b) Wetland characteristics and waterbird use of wetlands in south-western Australia. Wildlife Research 20, 103-125.</p>
<p>Lane, J.A.K., Clarke, A.G. &amp; Winchcombe, Y.C. (2017). South West Wetlands Monitoring Program Report: 1977 &ndash; 2016. Western Australian Department of Biodiversity, Conservation and Attractions; Busselton.</p>
<p>Lane, J., Clarke, A., Winchcombe, Y., Pearson, G., Muir, W., Johnson, B. &amp; Elscot, S. (2009) South west wetlands monitoring program report: 1977&ndash;2007. Western Australian Department of Biodiversity, Conservation and Attractions; Busselton.</p>
<p>Lane, J., Lane, J., Pearson, G., Clarke, A., Winchcombe, Y. &amp; Munro, D. (2004) Depths and salinities of wetlands in south-western Australia: 1977-2000. Department of Conservation and Land Management.</p>
<div class=""csl-bib-body"">
<div class=""csl-entry"">Storey A.W., Lane J.A.K. &amp; Davies P. (1997). <em>Monitoring the Ecological Character of Australia&rsquo;s Wetlands of International Importance (Ramsar Wetlands)</em>. Wetland Research and Management, Perth , Western Australia.</div>
</div>","<p><u>Aim 1</u>: The bibliography search for each Ramsar site will be conducted on two platforms: the DBCA library and Google Scholar. We have chosen Google Scholar because the search engine produces results of literature from both peer-reviewed sources as well as grey-literature sources. Given that each Ramsar site is often a collection of multiple waterbodies, we will conduct the searches using both the name of the Ramsar site as well as using each named waterbody at the Ramsar site. For example, the Peel-Yalgorup Ramsar site includes more than five named water bodies. Thus, we will conduct our literature search using &ldquo;Peel-Yalgorup&rdquo; as well as each named water body, including &ldquo;Goegrup Lake&rdquo;, &ldquo;Black Lake&rdquo;, &ldquo;Lake Mealup&rdquo;, etc.</p>
<p><u>Aim 2</u>: The methods used to monitor the key drivers of wetland biota (vegetation structure, water chemistry and hydrology) will vary depending on the element being monitored. However, a priority task will be to developing protocols to use unmanned aerial vehicles to track changes in vegetation structure. Members of the DBCAs Remote Sensing and Spatial Analysis group are developing photogrammetry techniques using unmanned aerial vehicles to monitor changes in vegetation cover at various sites across Western Australia. We will collaborate with RSSA to assemble a protocol for the mapping of major vegetation structural units. In general, we intend to use 2-dimensional photos to map the spatial extend of broad vegetation groups (e.g., grasses, bare ground, shrubs, trees). We also intend to use methods to develop 3-dimensional maps of vegetation to also map aspects of vegetation structure (e.g. height). Once the protocols are developed, plots or transects will be established at wetlands of interests and vegetation mapping will be conducted on regular intervals to track temporal changes in vegetation structure. The interval at which mapping occurs will be site specific, but could be multiple times per year to once every several years depending on the needs of the site.&nbsp;</p>
<p>Water quality variables will vary somewhat depending on the LACs and threats at each site but will generally include turbidity, pH, oxygen, redox, conductivity and macronutrients (N and P). Samples will also be collected to obtain current baseline data for dissolved metals. Hand held meters will be used or samples will be submitted to NATA accredited commercial laboratories.</p>
<p>Hydrological monitoring will be largely in the form of depth and extent of surface water, including through measurements on surveyed depth gauges (manually or through deployment of sensors and cameras), and through remote sensing products being developed for this project. The latter is a collaboration between Ecosystem Science Program and Remote Sensing and Spatial Analysis Program&nbsp;Landsat images to model depth data from the former South West Wetland Monitoring Program (SWWMP, SPP2015-002) to develop a spectral index that correlates water depth with water presence/absence across a wetland. This approach is a &ldquo;gap-filling&rdquo; procedure that can transform intermittent measures of water depth into a more continuous record (e.g., biannual to monthly measures of water depth). To accomplish this we will compare an index developed by DBCA to traditional indices of water presence/absence, such as the Normalized Difference Water Index . Thus, we will derive several indices that relate water depth to remotely sensed measures of wetland inundation and then assess how well each index performs at identifying the spatial extent, depth, and volume of water at SWWMP wetlands. Furthermore, we will assess how sensitive these indices are to environmental factors, such as wetland geomorphology, fringing vegetation, and sun angle. These methods will be applied to analysis of the long-term trends in hydrology of wetlands in south west Western Australia.</p>
<p>Monitoring of groundwater will be undertaken as appropriate and where there is an established network of monitoring bores.</p>
<p><u>Aim 3</u>: All waterbirds on a wetland are counted and identified using binoculars and spotting scopes from the ground, unless the wetland is very large and then the portion of the wetland surveyed is documented. Boats will be used for deeper lakes where on-ground access is limited or not feasible. Aerial surveys will occasionally be conducted, sometimes via external contractors, on particularly large wetlands such as those in northern Australia. At sites in close geographic proximity to Perth (e.g., Peel-Yalgorup and Forrestdale and Thomsons Lakes) we will conduct multiple surveys per year to better understand intra-annual variability of waterbird numbers. At more remote sites (e.g., Ord River floodplain) we will aim to conduct surveys every five years depending on funding. Note that regular water bird surveys are already being conducted at multiple Ramsar sites, including Vasse-Wonnerup, Muir-Byenup, Eighty-mile beach, and Roebuck Bay and we will not replicate these programs while they are running.</p>
<p>An Animal Ethics project for ground surveys of waterbirds has been a approved.</p>
<p><u>Aim 4</u>: The short-term activities that will occur under Aim 4 cover multiple disciplines and thus the methods will vary depending on the activity. Below we provide methods for current and likely work.</p>
<p>Fish surveys will be conducted using a combination of fyke nets, seines, dip nets. In some situations underwater cameras, drones and/or eDNA will be used in addition to traditional methods. Fish identifications will occur in the field and fish will be released unless voucher specimens are retained and lodged with the Western Australian Museum. An animal ethics project for fish sampling has already been approved. Fish data will be provided to Department of Primary Industries and Regional Development.</p>
<p>Aquatic invertebrate sampling for biodiversity (presence/absence) usually involves sweep netting using techniques, mesh sizes and sample sizes that are compatible with all other DBCA aquatic invertebrate sampling (and which have become a standard outside of DBCA for some other research groups). Invertebrate abundance studies will be less common and conducted using standard methods such as water column/sediment cores or passive plankton samplers. Invertebrate will be identified to species/morphospecies level using a reference specimen collection held at Kensington and external taxonomic assistance is sought where needed.</p>
<p>Generally a combination of multivariate analyses including modelling and ordination/classification methods using data from the project in question and comparable pre-existing datasets. Species distributions and conservation assessments are made by comparison with previous records and ecological knowledge.</p>
<p>Collaborative projects &ndash; A number of sub-projects in which DBCA is a collaborator are still under development and methodological details cannot be provided at this time. However, DBCA will attempt to ensure that the methods used will follow best practices and that the results will assist in the management of wetland assets across Western Australia. Three projects are currently under development:</p>
<ol>
<li>The Lake Clifton thrombolite TEC is a significant asset within the Peel-Yalgorup Ramsar site, but several knowledge gaps are hindering DBCAs ability to design and implement a cost-effective monitoring program. In 2018 the Peel-Harvey Catchment Council (PHCC) commenced a five-year Ramsar project funded by the National Landcare Program. A key component of PHCC&rsquo;s project is to understand the environmental factors that influence the activity and condition of the Lake Clifton thrombolites. DBCA and PHCC are collaborating to develop projects whose results will form the foundation of a future monitoring program.</li>
<li>BirdLife Australia have applied for a Community Stewardship grant through the State NRM office to collect and analyse data on wetland birds through the extension of an established citizen science program. Management actions implemented by DBCA directly affect the health of wetlands throughout Western Australia. However, the current bi-annual monitoring program for shorebirds and wetland birds leaves a gap in our knowledge of how the timing and scale of management actions are impacting birds throughout the Peel-Yalgorup Ramsar site. Thus, we will assist in collection and management of environmental and waterbird data as well as assist in the analysis of these data sets in required.</li>
<li>A University of Adelaide Ph.D. student has commenced a study, co-supervised by DBCA's Josephine Hyde, exploring how environmental DNA (eDNA) sampling can supplement traditional biological survey methods in wetlands. Traditional survey methods have produced results that have significantly improved conservation management. However, survey methods are continually evolving, and eDNA is an emerging technology that shows promise as a monitoring tool. We will assist the Ph.D. student by collecting sediment samples from Ramsar sites across Western Australia as they are visited for this project.</li>
</ol>",granted,False,,not required,True,granted,"<p>All data will be stored in appropriate corporate databases such as Data Catalogue, corporate GIS databases and, in the future, BioSys. Raw data will be published with reports and papers.</p>",,"[[""Source"",""Year 1"",""Year 2"",""Year 3""],[""FTE Scientist"",""1"",""0.7"",""0.7""],[""FTE Technical"",""0.2"",""0.2"",""0.2""],[""Equipment"",""15000"",""5000"",""5000""],[""Vehicle"",""5000"",""5000"",""5000""],[""Travel"",""5000"",""20000"",""20000""],[""Other"",""15000"",""10000"",""10000""],[""Total"",""40000"",""40000"",""40000""]]","[[""Source"",""Year 1"",""Year 2"",""Year 3""],[""Salaries, Wages, Overtime"","""","""",""""],[""Overheads"","""","""",""""],[""Equipment"","""","""",""""],[""Vehicle"",""1000"","""",""1000""],[""Travel"",""6300"","""",""6300""],[""Other"","""","""",""""],[""Total"",""7300"","""",""7300""]]"
771,"<p>Rangelands Restoration, Lorna Glen fauna reconstruction (submitted). Effective control of feral cats (2003/005)</p>","<p>In 2009 the Gorgon Gas Project, a joint venture between Chevron-Texaco, ExxonMobil and Shell was given final environmental approval to establish a liquefied natural gas (LNG) plant on the Barrow Island nature reserve. Barrow Island is a 'A' Class nature reserve that is recognized for its significant conservation values and as such the WA Government imposed a series of environmental protection conditions specified under the Barrow Island Act (2003). One of these was an offset program to be funded by the venture partners entitled the 'Threatened and Priority Species Translocation and Reintroduction Program'. The aim of this program was to undertake the reintroduction of threatened and priority Barrow Island fauna to areas of known previous occurrence as well as the introduction of taxa for the purpose of establishing 'insurance' populations on offshore islands and selected mainland sites. The targeted species were two birds, the white-winged fairy-wren (Malurus leucopterus edouardi) and the spinifexbird (Eremiornis carteri) and five mammal species, the golden bandicoot (Isoodon auratus barrowensis), boodie (Bettongia lesueur spp.), spectacled hare-wallaby(Lagorchestes conspicillatus conspicillatus), northern brushtail possum (Trichosurus vulpecula arnhemensis), and water rat (Hydromys chrysogaster). This program is consistent with management proposals for the Montebello Islands (Morris 1991) and the Rangelands Restoration project being undertaken at Lorna Glen (DEC 2010). Translocation of fauna is an important tool in ameliorating threatening processes (IUCN 1998, Seddon et al. 2012), particularly where anthropogenic causes directly impact existing extant populations of threatened fauna as in the case of the Gorgon Gas Project. The Gorgon Gas Project has provided a unique opportunity to undertake a number of well resourced re-introductions (establishing fauna in their former range, IUCN 1998) and conservation introductions (establishing fauna for conservation purposes in areas outside of their recorded distribution but within their ecogeographic area, IUCN 1998). Unfortunately, many fauna translocations to Australian mainland sites have not been successful, due primarily to the inability to effectively control the threatening process(s) and / or inadequate monitoring (Short 2009). These translocations from Barrow Island will be undertaken in an adaptive management framework, and in addition to potentially improving the conservation status of several threatened and priority fauna species, will be used to a) develop a translocation strategy for each species, b) assess the success or otherwise of the translocations, c) devise protocols for improving the success of mainland translocations, and d) determine the impact of grazing, burrowing and digging fauna on weed distribution on islands and the rangelands. The fauna translocation offset program will be funded for 12 years at a cost of c. $10 million. This provides adequate funding and timeframe to undertake the translocations and assess the long term viability of relocated populations. DPaW has the responsibility for administering the funding and the Science and Conservation Division will plan and implement the translocations, monitoring and associated research activities.</p>","<p>To increase the abundance and distribution of Barrow Island populations of threatened, priority and restricted fauna taxa through establishing additional populations on secure islands and in secure areas on the mainland.</p>","<ul>
<li>Improved conservation status of threatened fauna - additional populations established.</li>
<li>Better understanding and management of factors influencing translocation success.</li>
<li>More effective fauna monitoring protocols.</li>
<li>Better understanding of the impacts of fauna reconstruction on ecosystem function.</li>
<li>Improved knowledge of DPaW managed conservation estate.</li>
<li>Opportunities for staff to improve their knowledge of fauna management.</li>
<li>Provides a model for other proposed fauna translocation projects undertaken in WA.</li>
</ul>","<ul>
<li>Industry - Provide best practice to the oil and gas, and mining industries in methods to best manage and/or relocate and re-establish fauna species impacted by disturbance operations.</li>
<li>Consultants - Provide information and guidance relating to translocation protocols.</li>
<li>DPaW staff - involvement with translocations and monitoring will improve their knowledge of fauna management.</li>
<li>Other researchers - provide opportunities for more integrated and collaborative research projects to be undertaken, share knowledge with other participants.</li>
<li>Traditional owners.</li>
</ul>","<p><strong>Major task</strong></p>
<p><strong>Milestones</strong></p>
<p><strong>Outputs</strong></p>
<p>1. Develop a translocation strategy for each species.</p>
<p>1. Liaise with NCD and Pilbara Region about fauna conservation and translocation priorities.</p>
<p>2. Assess / survey potential translocation sites for extant fauna, habitat suitability and presence of threatening processes, commence in 2010, complete by 2014.</p>
<p>3. Develop control/eradication programs for introduced predators if necessary (separate SPP).</p>
<p>4. Prepare Translocation Proposals for each species and have approved by Director Nature Conservation by mid 2010.</p>
<p>1.Species and translocations sites selected.</p>
<p>2.Translocation Proposals (TP) (including monitoring protocols) developed and approved.</p>
<p>2. Undertake translocations</p>
<p>1. Commence translocations by mid 2010.</p>
<p>2. Consider the need for restocking based on results of translocated population genetic diversity monitoring (2011 on)</p>
<p>1. New populations established, monitoring commenced.</p>
<p>2. Restocking undertaken if necessary.</p>
<p>3. Assess success or otherwise of translocations.</p>
<p>1. Implement monitoring program as required in TP (2010-2020).</p>
<p>2. Ensure monitoring protocols are adequate to measure translocation success or failure.</p>
<p>3. Establish additional populations (2010-2016).</p>
<p>4. Assess founder mixing and genetic diversity and determine if founder numbers are adequate to maintain diversity in the long term.</p>
<p>1. Establish monitoring transects / grids.</p>
<p>2. Assess survivorship, condition and reproduction, establish that each translocated population is persisting and offspring are surviving, population is expanding.</p>
<p>3. PVA model incorporating genetic and demographic data and recommendations for genetic supplementation (restocking) if necessary.</p>
<p>4. Assess the impact of parasite loads on translocation success, parasite control applied if necessary.</p>
<p>5. Modified monitoring methods if necessary.</p>
<p>6. Biosecurity protocols to protect island translocated populations developed and implemented.</p>
<p>4. Devise protocols for improving translocation success.</p>
<p>1. Identify shortcomings in current translocation methodologies (if any).</p>
<p>1. Translocation protocols modified / improved where necessary.</p>
<p>2. Apply modified protocols for future translocations if necessary via TP process.</p>
<p>5. Assess impact of grazing, burrowing and digging fauna on weed distribution on islands and rangelands. ecosystems.</p>
<p>1. Establish study areas with known areas of weeds (Buffel grass, Kapok), and erect enclosures.</p>
<p>2. Assess weed coverage inside and equivalent area outside enclosures before release of fauna</p>
<p>3. Monitor weed distribution and density inside and outside the enclosures annually.</p>
<p>1. Documented benefits of reintroducing digging/burrowing fauna to island and rangeland ecosystems, eradication of weeds by native fauna.</p>
<p>2. More resilient rangeland ecosystems to environmental change such as drought.</p>","<p>DEC (2010). Operation Rangelands Restoration - a 2020 Vision. Department of Environment and Conservation, WA.</p>
<p>IUCN (1998). Guidelines for the re-introduction. IUCN/SSC Re-introduction Specialist Group, IUCN, Gland, Switzerland and Cambridge, UK</p>
<p>Lacy, R.C., and J.P. Pollak. 2012. Vortex: A stochastic simulation of the extinction process. Version 9.99. Chicago Zoological Society, Brookfield, Illinois, USA.</p>
<p>Morris, K.D. (1991). Management proposals for the Montebello Islands and surrounding waters. CALM Occasional Paper No 3/91. Department of Conservation and Land Management, WA.</p>
<p>Sedden, P.J, Strauss, W.M and Innes, J (2012). Animal Translocations: What are they and why do we do them? In Reintroduction Biology, integrating science and management, eds J.G. Ewen, D.P. Armstrong, K.A. Parker and P.J. Sedden, pp 1 - 32. Wiley-Blackwell, Oxford, UK.</p>
<p>Short, J. (2009). The characteristics and success of vertebrate translocations within Australia. A final report to the Department of Agriculture, Fisheries and Forestry, Canberra.</p>
<p>Literature Review</p>
<p>Abbott, I. and Burbidge, A. A. 1995. The occurrence of mammal species on the islands of Australia: a summary of existing knowledge. CALMScience 1: 259-324.</p>
<p>Algar, D.A.; Burbidge, A.A. and Angus, G.J. 2002. Cat eradication on Hermite Island, Montebello Islands, Western Australia. In: Veitch, C.R. and Clout, M.N. (eds.). Turning the tide: the eradication of invasive species, pp. 14-18. Invasive Species Specialist Group. IUCN, Gland, Switzerland</p>
<p>Baynes, A. (2006) Preliminary assessment of the original mammal fauna of Lorna Glen station. Unpublished report to Department of Environment and Conservation, August 2006.</p>
<p>Baynes, A. and Jones, B. (1993) The mammals of Cape Range peninsula, north-western Australia. In W.F. Humphreys (ed.) The Biogeography of Cape Range, Western Australia. Records of the Western Australian Museum Supplement No. 45. pp. 207-225. Western Australian Museum, Perth Western Australia.</p>
<p>Burbidge, A. A. 1971. The fauna and flora of the Monte Bello Islands. Department of Fisheries and Fauna, Western Australia Report No. 9, pp. 1-18.</p>
<p>Burbidge, A. A. 1997. Montebello Renewal. Landscope 12(2): 47-52.</p>
<p>Department of Conservation and Land Management (1990) Dampier Achipelago Nature Reserves, Management Plan 1990-2000</p>
<p>Kendrick, P.G. (1993) Biogeography of the vertebrates of the Cape Range peninsula, Western Australia. In WF Humphreys (ed.) The Biogeography of Cape Range, Western Australia. Records of the Western Australian Museum Supplement 45. pp. 193-206. Western Australian Museum, Perth Western Australia.</p>
<p>McKenzie, N. L. and Burbidge, A.A. (2002) Australian Mammal Audit. Report to the National Land and Water Resources Audit. Department of Conservation and Land Management, WA.</p>
