id,date_created,user_id,comment,manager_slug
156985,2019-07-15 15:10:18.786337+10:00,10,Initial version.,default
156997,2019-07-15 15:14:17.831615+10:00,10,Changed progress_report.,default
157013,2019-07-15 15:17:41.871889+10:00,10,Changed progress_report.,default
157019,2019-07-15 15:20:29.037979+10:00,10,Changed progress_report.,default
157042,2019-07-15 15:28:19.111500+10:00,10,Changed progress_report.,default
157047,2019-07-15 16:27:04.487070+10:00,100377,Changed related_projects.,default
157049,2019-07-15 16:27:09.600260+10:00,100377,Changed background.,default
157052,2019-07-15 16:27:36.798666+10:00,100377,Changed aims.,default
157054,2019-07-15 16:27:53.072480+10:00,100377,Changed outcome.,default
157056,2019-07-15 16:28:16.942270+10:00,100377,Changed knowledge_transfer.,default
157058,2019-07-15 16:28:34.011377+10:00,100377,Changed project_tasks.,default
157060,2019-07-15 16:28:52.203476+10:00,100377,Changed references.,default
157062,2019-07-15 16:29:31.089144+10:00,100377,Changed methodology.,default
157063,2019-07-15 16:33:48.816466+10:00,100377,Changed operating_budget.,default
157064,2019-07-15 16:33:50.143157+10:00,100377,Changed operating_budget.,default
157065,2019-07-15 16:33:51.948229+10:00,100377,Changed operating_budget.,default
157066,2019-07-15 16:34:14.104591+10:00,100377,Changed operating_budget.,default
157067,2019-07-15 16:34:15.497260+10:00,100377,Changed operating_budget.,default
157068,2019-07-15 16:34:16.919267+10:00,100377,Changed operating_budget.,default
157069,2019-07-15 16:34:29.128775+10:00,100377,Changed operating_budget.,default
157070,2019-07-15 16:34:30.684379+10:00,100377,Changed operating_budget.,default
157071,2019-07-15 16:38:46.903598+10:00,100377,Changed operating_budget.,default
157072,2019-07-15 16:38:59.577768+10:00,100377,Changed operating_budget.,default
157073,2019-07-15 16:39:34.384451+10:00,100377,Changed operating_budget.,default
157074,2019-07-15 16:39:53.021049+10:00,100377,Changed operating_budget.,default
157075,2019-07-15 16:40:05.601989+10:00,100377,Changed operating_budget.,default
157076,2019-07-15 16:40:16.077702+10:00,100377,Changed operating_budget.,default
157077,2019-07-15 16:40:30.397890+10:00,100377,Changed operating_budget.,default
157078,2019-07-15 16:40:41.507678+10:00,100377,Changed operating_budget.,default
157079,2019-07-15 16:41:37.853069+10:00,100377,Changed operating_budget.,default
157080,2019-07-15 16:41:49.229053+10:00,100377,Changed operating_budget.,default
157081,2019-07-15 16:42:07.725921+10:00,100377,Changed operating_budget.,default
157082,2019-07-15 16:42:14.104201+10:00,100377,Changed operating_budget.,default
157083,2019-07-15 16:42:17.718330+10:00,100377,Changed operating_budget.,default
157084,2019-07-15 16:42:32.486442+10:00,100377,Changed operating_budget.,default
157085,2019-07-15 16:42:36.269770+10:00,100377,Changed operating_budget.,default
157086,2019-07-15 16:42:39.989150+10:00,100377,Changed operating_budget.,default
157087,2019-07-15 16:42:45.208863+10:00,100377,Changed operating_budget.,default
157088,2019-07-15 16:43:04.913652+10:00,100377,Changed operating_budget.,default
157094,2019-07-15 16:44:18.805020+10:00,100377,Changed data_management.,default
157100,2019-07-15 16:50:09.236971+10:00,100377,Changed project_tasks.,default
157111,2019-07-15 16:51:36.465990+10:00,100377,Changed background.,default
157116,2019-07-15 17:05:46.965306+10:00,100,Changed bm_endorsement.,default
157132,2019-07-15 17:13:43.866247+10:00,10,Changed progress_report.,default
157139,2019-07-15 17:24:28.310716+10:00,10,Changed progress_report.,default
157147,2019-07-15 17:28:19.301064+10:00,10,Changed implications.,default
157151,2019-07-15 17:28:38.526933+10:00,10,Changed future.,default
157152,2019-07-15 17:30:27.734219+10:00,10,Initial version.,default
157154,2019-07-15 17:31:11.389593+10:00,10,Changed role.,default
157165,2019-07-15 17:34:10.694949+10:00,10,Changed progress.,default
157168,2019-07-15 17:35:28.500554+10:00,10,Changed implications.,default
157171,2019-07-15 17:36:10.440797+10:00,10,Changed future.,default
157180,2019-07-15 17:40:19.705689+10:00,10,Changed implications.,default
157183,2019-07-15 17:40:31.814577+10:00,10,Changed progress.,default
157186,2019-07-15 17:40:43.125109+10:00,10,Changed aims.,default
157189,2019-07-15 17:41:03.837304+10:00,10,Changed context.,default
157191,2019-07-15 17:41:44.592916+10:00,100448,Changed progress.,default
157198,2019-07-15 17:42:59.773498+10:00,10,Changed future.,default
157203,2019-07-15 17:44:04.619259+10:00,100448,Changed progress.,default
157206,2019-07-15 17:44:50.892335+10:00,100448,Changed implications.,default
157212,2019-07-15 17:45:42.978176+10:00,100448,Changed future.,default
157216,2019-07-15 17:46:05.666549+10:00,100448,Changed progress.,default
157217,2019-07-15 17:46:35.288072+10:00,10,Changed progress.,default
157225,2019-07-15 17:47:29.494966+10:00,100448,Changed progress.,default
157230,2019-07-15 17:47:43.072888+10:00,10,Changed future.,default
157249,2019-07-15 17:57:12.237778+10:00,100448,Changed context.,default
157252,2019-07-15 17:57:19.201790+10:00,100448,Changed context.,default
157255,2019-07-15 17:57:22.388811+10:00,100448,Changed context.,default
157256,2019-07-15 17:57:22.410946+10:00,100448,Changed context.,default
157257,2019-07-15 17:57:42.745295+10:00,100448,Changed context.,default
157263,2019-07-15 17:58:12.420117+10:00,100448,Changed context.,default
157269,2019-07-15 17:58:22.694824+10:00,100448,Changed context.,default
157278,2019-07-15 17:58:53.825275+10:00,10,Changed progress.,default
157284,2019-07-15 17:59:29.578200+10:00,100448,Changed context.,default
157302,2019-07-15 18:01:03.515295+10:00,100448,Changed progress.,default
157305,2019-07-15 18:01:19.198876+10:00,100448,Changed aims.,default
157312,2019-07-15 18:02:02.474711+10:00,100448,Changed progress.,default
157316,2019-07-15 18:02:39.126572+10:00,100448,Changed implications.,default
157319,2019-07-15 18:02:57.212594+10:00,100448,Changed future.,default
157322,2019-07-15 18:03:18.052854+10:00,100448,Changed future.,default
157325,2019-07-15 18:03:31.343156+10:00,100448,Changed future.,default
157330,2019-07-15 18:05:33.146774+10:00,10,Changed implications.,default
157335,2019-07-15 18:06:16.194847+10:00,10,Changed future.,default
157336,2019-07-15 18:07:52.756731+10:00,10,Initial version.,default
157337,2019-07-15 18:09:28.208787+10:00,10,Initial version.,default
157369,2019-07-15 18:19:12.755849+10:00,10,Changed progress.,default
157407,2019-07-15 18:20:47.878160+10:00,10,Changed future.,default
157411,2019-07-15 18:22:38.251135+10:00,10,Changed comments.,default
157417,2019-07-15 18:25:03.868760+10:00,10,Changed comments.,default
157435,2019-07-15 18:41:18.505045+10:00,10,Changed progress_report.,default
157439,2019-07-15 18:42:52.437591+10:00,10,Changed progress_report.,default
157443,2019-07-15 18:45:45.812670+10:00,10,Changed progress_report.,default
157451,2019-07-15 18:52:29.313353+10:00,10,Changed progress_report.,default
157456,2019-07-15 18:55:22.477778+10:00,10,Changed context.,default
157463,2019-07-15 19:02:32.827649+10:00,10,Changed progress.,default
157472,2019-07-15 19:05:25.766229+10:00,10,Changed progress.,default
157505,2019-07-15 19:13:37.192952+10:00,10,Changed progress.,default
157514,2019-07-15 19:32:39.835913+10:00,10,Changed implications.,default
157520,2019-07-15 19:33:22.494861+10:00,10,Changed future.,default
157527,2019-07-15 19:38:54.772774+10:00,10,Changed progress.,default
157550,2019-07-15 19:44:08.953097+10:00,10,Changed future.,default
157554,2019-07-15 19:45:20.122579+10:00,10,Changed progress.,default
157561,2019-07-15 19:47:08.395147+10:00,10,Changed implications.,default
157570,2019-07-15 19:51:21.302217+10:00,10,Changed implications.,default
157571,2019-07-15 19:51:21.506303+10:00,10,Changed future.,default
157582,2019-07-15 19:59:50.479854+10:00,10,Changed progress.,default
157598,2019-07-15 20:36:36.433634+10:00,10,Changed implications.,default
157605,2019-07-15 20:37:33.818610+10:00,10,Changed future.,default
157609,2019-07-15 20:39:03.022351+10:00,10,Changed progress.,default
157617,2019-07-15 20:41:50.872522+10:00,10,Changed future.,default
157623,2019-07-15 20:44:32.656560+10:00,10,Changed progress.,default
157632,2019-07-15 20:45:54.618820+10:00,10,Changed future.,default
157643,2019-07-15 20:48:38.792521+10:00,10,Changed progress.,default
157654,2019-07-15 20:50:56.722636+10:00,10,Changed implications.,default
157665,2019-07-15 20:51:27.386716+10:00,100456,Changed aims.,default
157668,2019-07-15 20:51:30.724777+10:00,10,Changed future.,default
157689,2019-07-15 20:56:02.792464+10:00,10,Changed progress.,default
157694,2019-07-15 20:57:22.689070+10:00,100456,Changed progress.,default
157702,2019-07-15 20:58:31.428689+10:00,10,Changed implications.,default
157716,2019-07-15 21:03:58.820385+10:00,10,Changed progress.,default
157726,2019-07-15 21:11:00.053719+10:00,10,Changed progress.,default
157732,2019-07-15 21:11:35.928735+10:00,10,Changed future.,default
157739,2019-07-15 21:14:57.202995+10:00,10,Changed progress.,default
157745,2019-07-15 21:17:51.455236+10:00,10,Changed progress.,default
157751,2019-07-15 21:20:26.460694+10:00,10,Changed progress.,default
157754,2019-07-15 21:21:12.551469+10:00,10,Changed role.,default
157755,2019-07-15 21:22:49.607873+10:00,10,Initial version.,default
157790,2019-07-15 21:30:30.139194+10:00,10,Changed progress.,default
157794,2019-07-15 21:31:52.024463+10:00,10,Changed implications.,default
157803,2019-07-15 21:33:31.938975+10:00,10,Changed progress.,default
157807,2019-07-15 21:34:13.701295+10:00,10,Changed future.,default
157813,2019-07-15 21:36:03.909752+10:00,10,Changed progress.,default
157834,2019-07-15 21:40:29.572405+10:00,10,Changed implications.,default
157837,2019-07-15 21:40:48.562400+10:00,10,Changed future.,default
157844,2019-07-15 21:42:11.935460+10:00,10,Changed progress.,default
157847,2019-07-15 21:42:35.612423+10:00,10,Changed future.,default
157858,2019-07-15 21:43:49.060983+10:00,10,Changed progress.,default
157860,2019-07-15 21:44:04.966054+10:00,10,Changed future.,default
157864,2019-07-15 21:44:48.437206+10:00,10,Changed comments.,default
157867,2019-07-15 23:04:59.173050+10:00,100459,Changed time_allocation and position.,default
157872,2019-07-15 23:06:02.721921+10:00,100459,Changed comments.,default
157873,2019-07-15 23:10:35.131967+10:00,100459,Initial version.,default
157874,2019-07-15 23:13:00.195984+10:00,100459,Initial version.,default
157878,2019-07-15 23:22:41.840752+10:00,100459,Changed image and tagline.,default
157879,2019-07-15 23:32:29.590453+10:00,100459,Changed image.,default
157880,2019-07-15 23:38:41.028282+10:00,100459,Changed image.,default
157885,2019-07-15 23:44:34.527281+10:00,100459,Changed aims.,default
157947,2019-07-16 00:07:23.408223+10:00,100459,Changed progress.,default
157951,2019-07-16 00:08:40.372321+10:00,100459,Changed progress.,default
157962,2019-07-16 00:15:05.000004+10:00,100459,Changed implications.,default
157974,2019-07-16 00:19:40.460771+10:00,100459,Changed future.,default
157980,2019-07-16 00:21:51.113844+10:00,100459,Changed progress.,default
157999,2019-07-16 00:31:05.183833+10:00,100459,Changed context.,default
158005,2019-07-16 00:34:29.789620+10:00,100459,Changed progress.,default
158014,2019-07-16 00:42:12.445976+10:00,100459,Changed implications.,default
158018,2019-07-16 00:45:39.910833+10:00,100459,Changed future.,default
158019,2019-07-16 00:49:00.147541+10:00,100459,Changed image.,default
158060,2019-07-16 11:28:26.444736+10:00,10,Changed progress.,default
158063,2019-07-16 11:28:57.872909+10:00,10,Changed implications.,default
158077,2019-07-16 11:32:01.344987+10:00,10,Changed progress.,default
158191,2019-07-16 11:55:45.601518+10:00,10,Changed progress_report.,default
158197,2019-07-16 11:59:42.964292+10:00,10,Changed future.,default
158206,2019-07-16 12:04:01.285293+10:00,10,Changed progress.,default
158215,2019-07-16 12:06:07.017415+10:00,10,Changed implications.,default
158218,2019-07-16 12:06:33.673111+10:00,10,Changed future.,default
158224,2019-07-16 12:15:40.527599+10:00,10,Changed progress_report.,default
158229,2019-07-16 12:23:28.416752+10:00,10,Changed context.,default
158232,2019-07-16 12:27:17.178017+10:00,10,Changed aims.,default
158234,2019-07-16 12:27:54.228331+10:00,10,Changed progress.,default
158240,2019-07-16 12:30:33.994940+10:00,10,Changed progress_report.,default
158275,2019-07-16 12:34:53.417186+10:00,10,Changed progress_report.,default
158276,2019-07-16 12:35:45.619887+10:00,10,Changed role.,default
158280,2019-07-16 12:38:10.824903+10:00,10,Changed title.,default
158284,2019-07-16 12:39:04.631203+10:00,10,Changed aims.,default
158305,2019-07-16 12:42:00.903531+10:00,10,Changed progress.,default
158314,2019-07-16 12:45:05.447892+10:00,10,Changed implications.,default
158317,2019-07-16 12:45:20.732222+10:00,10,Changed future.,default
158318,2019-07-16 12:48:45.708528+10:00,10,Initial version.,default
158321,2019-07-16 12:50:10.427914+10:00,10,Initial version.,default
158324,2019-07-16 12:53:21.591826+10:00,100448,Initial version.,default
158326,2019-07-16 12:54:27.131224+10:00,100448,"Changed data_custodian, start_date and end_date.",default
158332,2019-07-16 12:55:03.400978+10:00,100448,Changed description.,default
158335,2019-07-16 12:55:10.738558+10:00,100448,Changed budget.,default
158336,2019-07-16 12:55:11.380766+10:00,100448,Changed budget.,default
158338,2019-07-16 12:55:24.520044+10:00,100448,Changed description.,default
158342,2019-07-16 12:59:02.859997+10:00,100448,Changed start_date and end_date.,default
158343,2019-07-16 13:00:38.278542+10:00,100448,Changed end_date.,default
158362,2019-07-16 13:15:20.118459+10:00,10,Changed organisation.,default
158363,2019-07-16 13:15:45.621303+10:00,10,Initial version.,default
158371,2019-07-16 13:16:56.901574+10:00,10,Changed progress_report.,default
158375,2019-07-16 13:17:18.403314+10:00,10,Changed progress_report.,default
158382,2019-07-16 13:22:43.285662+10:00,10,Changed progress_report.,default
158383,2019-07-16 13:23:14.580751+10:00,10,Initial version.,default
158386,2019-07-16 13:25:32.762241+10:00,10,Initial version.,default
158387,2019-07-16 13:26:19.363163+10:00,10,Initial version.,default
158405,2019-07-16 13:30:39.702426+10:00,10,Changed progress_report.,default
158406,2019-07-16 13:31:23.170378+10:00,10,Initial version.,default
158451,2019-07-16 13:36:18.631576+10:00,10,Changed progress_report.,default
158454,2019-07-16 13:37:27.650392+10:00,100455,Initial version.,default
158455,2019-07-16 13:37:52.165903+10:00,10,Changed role.,default
158461,2019-07-16 13:41:25.296974+10:00,10,Changed progress_report.,default
158467,2019-07-16 13:44:08.449550+10:00,100437,Changed progress.,default
158470,2019-07-16 13:44:26.555150+10:00,10,Changed progress_report.,default
158476,2019-07-16 13:44:42.143909+10:00,100437,Changed implications.,default
158478,2019-07-16 13:44:47.880781+10:00,10,Changed progress_report.,default
158480,2019-07-16 13:44:55.367735+10:00,100437,Changed future.,default
158482,2019-07-16 13:44:58.452517+10:00,10,Changed role.,default
158491,2019-07-16 13:52:30.548064+10:00,10,Changed progress_report.,default
158497,2019-07-16 13:56:31.354367+10:00,10,Changed progress_report.,default
158525,2019-07-16 14:03:12.351767+10:00,10,Changed context.,default
158529,2019-07-16 14:05:30.876836+10:00,10,Changed aims.,default
158544,2019-07-16 14:06:47.262269+10:00,10,Changed progress.,default
158549,2019-07-16 14:12:10.372208+10:00,10,Changed context.,default
158561,2019-07-16 14:13:52.648809+10:00,10,Changed aims.,default
158567,2019-07-16 14:15:38.746754+10:00,10,Changed future.,default
158568,2019-07-16 14:16:43.711278+10:00,10,Initial version.,default
158569,2019-07-16 14:21:06.260283+10:00,10,Initial version.,default
158575,2019-07-16 14:25:13.973404+10:00,10,Changed progress.,default
158577,2019-07-16 14:31:34.039673+10:00,10,Initial version.,default
158578,2019-07-16 14:35:38.395121+10:00,10,Changed type.,default
158579,2019-07-16 14:36:17.981977+10:00,10,Changed areas.,default
158581,2019-07-16 14:37:35.959067+10:00,10,Changed type.,default
158608,2019-07-16 18:06:21.326726+10:00,100448,Changed progress.,default
158612,2019-07-16 18:07:03.403264+10:00,100448,Changed implications.,default
158617,2019-07-16 18:07:59.521836+10:00,100448,Changed future.,default
158622,2019-07-16 18:24:14.873778+10:00,100448,Changed context.,default
158625,2019-07-16 18:24:34.651745+10:00,100448,Changed context.,default
158628,2019-07-16 18:25:32.369978+10:00,100448,Changed aims.,default
158632,2019-07-16 18:26:02.556701+10:00,100448,Changed progress.,default
158636,2019-07-16 18:27:00.459350+10:00,100448,Changed progress.,default
158641,2019-07-16 18:27:37.301585+10:00,100448,Changed implications.,default
158644,2019-07-16 18:27:59.114619+10:00,100448,Changed future.,default
158646,2019-07-16 18:58:52.703126+10:00,100458,Changed progress.,default
158653,2019-07-16 19:00:52.157387+10:00,100448,Changed progress.,default
158660,2019-07-16 19:01:12.367889+10:00,100448,Changed implications.,default
158664,2019-07-16 19:01:26.847340+10:00,100448,Changed future.,default
158666,2019-07-16 19:01:31.433958+10:00,100458,Changed implications.,default
158679,2019-07-17 11:19:06.699338+10:00,1,Changed goal.,default
158682,2019-07-17 11:25:04.653594+10:00,1,Initial version.,default
158684,2019-07-17 11:25:36.510038+10:00,1,Initial version.,default
158685,2019-07-17 11:26:12.470942+10:00,1,Initial version.,default
158686,2019-07-17 11:26:32.453670+10:00,1,Initial version.,default
158710,2019-07-17 11:27:58.953570+10:00,1,Changed progress_report.,default
158711,2019-07-17 11:28:21.790865+10:00,1,Changed goal.,default
158723,2019-07-17 11:56:22.094198+10:00,10,Changed progress.,default
158729,2019-07-17 11:57:10.856698+10:00,10,Changed progress.,default
158734,2019-07-17 11:58:23.767649+10:00,10,Changed implications.,default
158738,2019-07-17 11:59:47.488308+10:00,10,Changed future.,default
158742,2019-07-17 12:03:27.351569+10:00,10,Changed progress.,default
158745,2019-07-17 12:04:30.846774+10:00,10,Changed implications.,default
158748,2019-07-17 12:04:35.393800+10:00,10,Changed future.,default
158757,2019-07-17 12:10:29.823265+10:00,10,Changed progress.,default
158770,2019-07-17 12:13:47.149907+10:00,10,Changed implications.,default
158776,2019-07-17 15:48:39.287874+10:00,10,Changed progress.,default
158795,2019-07-17 15:49:16.799769+10:00,10,Changed future.,default
158804,2019-07-17 15:52:51.778515+10:00,10,Changed organisation.,default
158806,2019-07-17 15:53:12.360851+10:00,10,Changed organisation.,default
158812,2019-07-17 15:58:31.011180+10:00,10,Changed progress_report.,default
158813,2019-07-17 15:58:51.566217+10:00,10,Changed level.,default
158816,2019-07-17 15:58:59.467055+10:00,10,Changed organisation.,default
158838,2019-07-17 16:08:56.690297+10:00,10,Changed progress.,default
158841,2019-07-17 16:09:08.880557+10:00,100458,Changed progress.,default
158852,2019-07-17 16:09:38.502843+10:00,10,Changed implications.,default
158859,2019-07-17 16:10:53.974241+10:00,10,Changed future.,default
158867,2019-07-17 16:13:10.320747+10:00,10,Changed aims.,default
158869,2019-07-17 16:13:15.233313+10:00,10,Changed context.,default
158879,2019-07-17 16:17:25.349126+10:00,10,Initial version.,default
158883,2019-07-17 16:17:53.030093+10:00,10,Changed organisation.,default
158935,2019-07-17 16:19:20.526255+10:00,10,Changed progress_report.,default
158956,2019-07-17 16:29:37.716404+10:00,100458,Changed progress.,default
158958,2019-07-17 16:36:17.470794+10:00,100458,Changed progress.,default
158974,2019-07-17 17:16:47.302492+10:00,10,Changed implications.,default
158980,2019-07-17 17:18:46.700903+10:00,10,Changed implications.,default
158982,2019-07-17 17:19:40.510179+10:00,10,Initial version.,default
158983,2019-07-17 17:25:28.899488+10:00,10,Changed progress_report.,default
158986,2019-07-17 17:25:44.423435+10:00,10,Changed progress_report.,default
158990,2019-07-17 17:27:56.695547+10:00,10,Changed organisation.,default
158993,2019-07-17 17:28:02.272181+10:00,10,Changed organisation.,default
159001,2019-07-17 17:32:09.241631+10:00,10,Changed progress.,default
159020,2019-07-17 17:33:14.644634+10:00,10,Changed implications.,default
159023,2019-07-17 17:33:39.009849+10:00,158,Changed progress.,default
159075,2019-07-17 17:40:20.372025+10:00,158,Changed progress.,default
159082,2019-07-17 17:42:20.431435+10:00,10,Changed progress_report.,default
159083,2019-07-17 17:43:04.495816+10:00,10,Initial version.,default
159092,2019-07-17 17:51:31.269587+10:00,100457,Changed data_custodian and end_date.,default
159093,2019-07-17 17:53:26.837904+10:00,10,Changed progress_report.,default
159095,2019-07-17 17:53:30.929293+10:00,10,Changed progress_report.,default
159097,2019-07-17 17:56:26.493920+10:00,100457,Changed position.,default
159098,2019-07-17 17:56:54.593516+10:00,100457,Changed position.,default
159102,2019-07-17 17:57:22.296670+10:00,100457,Changed progress.,default
159109,2019-07-17 18:00:49.513132+10:00,10,Changed progress_report.,default
159110,2019-07-17 18:01:24.999608+10:00,10,Initial version.,default
159120,2019-07-17 18:06:33.257594+10:00,100458,Changed progress_report.,default
159127,2019-07-17 18:07:43.485244+10:00,10,Changed progress_report.,default
159131,2019-07-17 18:08:05.376035+10:00,10,Changed organisation.,default
159133,2019-07-17 18:08:55.503303+10:00,10,Initial version.,default
159149,2019-07-17 18:16:20.032256+10:00,100458,Changed progress_report.,default
159157,2019-07-17 18:21:16.471430+10:00,10,Changed progress_report.,default
159162,2019-07-17 18:24:57.678351+10:00,10,Changed progress.,default
159176,2019-07-17 18:38:15.398900+10:00,10,Changed role and time_allocation.,default
159178,2019-07-17 18:39:21.447666+10:00,10,Initial version.,default
159188,2019-07-17 18:43:42.847568+10:00,10,Changed progress_report.,default
159192,2019-07-17 18:44:33.292107+10:00,10,Changed organisation.,default
159198,2019-07-17 18:48:15.986408+10:00,10,Changed progress_report.,default
159204,2019-07-17 18:52:11.429932+10:00,10,Changed progress_report.,default
159233,2019-07-17 19:00:14.956873+10:00,10,Changed progress.,default
159239,2019-07-17 19:01:24.529620+10:00,10,Changed future.,default
159248,2019-07-17 19:07:42.342005+10:00,10,Changed implications.,default
159252,2019-07-17 19:08:01.739545+10:00,10,Changed context.,default
159253,2019-07-17 19:10:57.471038+10:00,10,Initial version.,default
159270,2019-07-18 08:42:59.051225+10:00,158,Changed progress.,default
159284,2019-07-18 11:53:08.393309+10:00,108,Changed context.,default
159291,2019-07-18 11:55:31.034277+10:00,108,Changed progress.,default
159305,2019-07-18 12:01:57.046052+10:00,108,Changed implications.,default
159310,2019-07-18 13:07:08.697378+10:00,25,Changed context.,default
159319,2019-07-18 13:09:06.166098+10:00,25,Changed implications.,default
159323,2019-07-18 13:09:47.976630+10:00,25,Changed implications.,default
159353,2019-07-18 13:36:49.676698+10:00,25,Changed implications.,default
159363,2019-07-18 13:38:10.597393+10:00,25,Changed implications.,default
159364,2019-07-18 13:39:10.966183+10:00,25,Changed implications.,default
159367,2019-07-18 13:39:42.714174+10:00,25,Changed progress.,default
159379,2019-07-19 14:50:24.180354+10:00,10,Changed future.,default
159390,2019-07-19 14:53:44.865471+10:00,10,Changed progress.,default
159402,2019-07-19 14:59:17.431883+10:00,10,Changed future.,default
159403,2019-07-20 13:22:11.672228+10:00,100523,Changed progress.,default
159434,2019-07-20 13:39:12.317922+10:00,100523,Changed aims.,default
159502,2019-07-20 13:59:47.517908+10:00,100523,Changed progress.,default
159510,2019-07-20 14:05:19.200746+10:00,100523,Changed progress.,default
159543,2019-07-20 14:14:31.429373+10:00,100523,Changed implications.,default
159544,2019-07-20 14:14:31.460490+10:00,100523,Changed implications.,default
159554,2019-07-20 14:24:20.360491+10:00,100523,Changed future.,default
159570,2019-07-21 16:14:33.404604+10:00,22,Changed progress.,default
159574,2019-07-21 16:30:28.427745+10:00,22,Changed title.,default
159580,2019-07-22 13:17:04.753810+10:00,1,Changed dm.,default
159583,2019-07-22 13:17:18.378123+10:00,1,Changed sds_intro.,default
159586,2019-07-22 13:17:27.589876+10:00,1,Changed research_intro.,default
159589,2019-07-22 13:17:36.095362+10:00,1,Changed student_intro.,default
159592,2019-07-22 13:18:40.237147+10:00,1,"Changed sds_chapterimage, sds_orgchart, research_chapterimage, partnerships_chapterimage, collaboration_chapterimage, studentprojects_chapterimage, publications_chapterimage and pub.",default
159607,2019-07-22 13:24:04.634074+10:00,100455,Changed progress.,default
159609,2019-07-22 13:24:26.478186+10:00,100455,Changed future.,default
159612,2019-07-22 13:29:29.626545+10:00,1,Changed program.,default
159615,2019-07-22 13:53:40.389002+10:00,100462,Changed progress_report.,default
159616,2019-07-22 13:57:43.688892+10:00,1,Changed goal.,default
159619,2019-07-22 14:12:46.673189+10:00,1,Changed reason.,default
159620,2019-07-22 14:15:43.646329+10:00,100462,Changed aims.,default
159651,2019-07-23 13:37:30.291632+10:00,78,Changed progress.,default
159656,2019-07-23 13:39:31.441141+10:00,78,Changed progress.,default
159661,2019-07-23 13:40:40.858545+10:00,78,Changed future.,default
159665,2019-07-23 13:42:06.997843+10:00,78,Changed progress.,default
159686,2019-07-23 13:52:40.832504+10:00,78,Changed progress.,default
159692,2019-07-24 16:28:38.354115+10:00,1,Changed background and bm_endorsement.,default
159694,2019-07-24 16:29:33.301523+10:00,1,Changed hc_endorsement and ae_endorsement.,default
159698,2019-07-24 16:29:45.450154+10:00,1,Changed related_projects.,default
159700,2019-07-24 16:29:47.681832+10:00,1,Changed aims.,default
159702,2019-07-24 16:29:50.711000+10:00,1,Changed outcome.,default
159705,2019-07-24 16:29:55.672288+10:00,1,Changed knowledge_transfer.,default
159707,2019-07-24 16:29:58.540178+10:00,1,Changed project_tasks.,default
159709,2019-07-24 16:30:00.760283+10:00,1,Changed references.,default
159711,2019-07-24 16:30:05.999637+10:00,1,"Changed methodology, hc_endorsement and ae_endorsement.",default
159712,2019-07-24 16:30:33.043987+10:00,1,Changed bm_endorsement.,default
159713,2019-07-24 16:30:39.881478+10:00,1,Changed bm_endorsement.,default
159714,2019-07-24 16:30:58.244459+10:00,1,Changed involves_plants.,default
159715,2019-07-24 16:30:58.967201+10:00,1,Changed hc_endorsement.,default
159716,2019-07-24 16:30:59.224741+10:00,1,Changed hc_endorsement.,default
159717,2019-07-24 16:31:06.080088+10:00,1,"Changed no_specimens, hc_endorsement, involves_animals and ae_endorsement.",default
159718,2019-07-24 16:31:07.796499+10:00,1,Changed data_management.,default
159719,2019-07-24 16:31:33.625186+10:00,1,Changed operating_budget.,default
159720,2019-07-24 16:31:35.463006+10:00,1,Changed operating_budget_external.,default
159722,2019-07-24 16:32:55.133152+10:00,1,"Changed involves_plants, hc_endorsement, involves_animals and ae_endorsement.",default
159723,2019-07-24 17:17:48.257016+10:00,100437,Initial version.,default
159724,2019-07-25 13:18:39.308151+10:00,87,Initial version.,default
159725,2019-07-25 13:20:37.031973+10:00,87,Initial version.,default
159726,2019-07-25 13:21:11.733164+10:00,87,Changed time_allocation.,default
159733,2019-07-28 14:15:39.035204+10:00,158,Changed progress.,default
159738,2019-07-28 14:16:45.489522+10:00,158,Changed progress.,default
159740,2019-07-28 14:36:50.314878+10:00,158,Changed progress.,default
159742,2019-07-28 14:36:50.421710+10:00,158,Changed progress.,default
159746,2019-07-28 14:37:36.611559+10:00,158,Changed progress.,default
159751,2019-07-28 14:38:55.494001+10:00,158,Changed progress.,default
159795,2019-07-29 12:21:06.057627+10:00,93,Changed background.,default
159884,2019-07-29 12:40:48.065773+10:00,93,Changed summary.,default
159955,2019-07-29 12:43:01.302653+10:00,93,Changed outcome.,default
160018,2019-07-29 12:57:16.816375+10:00,93,Changed background.,default
160021,2019-07-29 12:57:49.907731+10:00,93,Changed outcome.,default
160026,2019-07-29 12:58:28.765904+10:00,93,Changed summary.,default
160032,2019-07-29 13:02:31.419077+10:00,93,Changed outcome.,default
160036,2019-07-29 13:02:49.025807+10:00,93,Changed outcome.,default
160049,2019-07-29 13:03:32.044410+10:00,93,Changed summary.,default
160058,2019-07-29 13:05:26.265258+10:00,93,Changed strategic.,default
160061,2019-07-29 13:05:50.844724+10:00,93,Changed outcome.,default
160064,2019-07-29 13:09:14.714010+10:00,93,Changed summary.,default
160068,2019-07-29 13:10:59.106053+10:00,93,Changed strategic.,default
160141,2019-07-29 13:18:27.323374+10:00,93,Changed strategic.,default
160146,2019-07-29 13:18:59.691147+10:00,93,Changed summary.,default
160151,2019-07-29 13:20:08.226149+10:00,93,Changed outcome.,default
160154,2019-07-29 13:21:37.317493+10:00,93,Changed collaborations.,default
160206,2019-07-29 13:23:59.213881+10:00,93,Changed strategic.,default
