id,creator_id,modifier_id,created,modified,type,status,year,number,position,title,image,tagline,comments,start_date,end_date,program_id,output_program_id,project_owner_id,data_custodian_id,site_custodian_id,team_list_plain,area_list_dpaw_region,area_list_dpaw_district,area_list_ibra_imcra_region,area_list_nrm_region,supervising_scientist_list_plain,research_function_id,keywords
159,100000,100319,2014-06-05 18:29:23.437000+08:00,2023-06-27 12:01:59.350319+08:00,1,updating,2011,118,1000.0,<p>North West Shelf Flatback Turtle Conservation Program</p>,projects/2011-118/flatback_1.jpg,<p>North West Shelf Flatback Turtle Conservation Program</p>,"<p><strong>What?</strong> The status and trends of flatback turtles are understood by an ongoing monitoring program for the North West Shelf population stock and related stocks within Western Australia</p>
<p><strong>Why? </strong>The Barrow Island and Mundabullungana rookeries are monitored by Chevron within the genetic stock.&nbsp; Parallel monitoring&nbsp; studies of the same genetic stock by DBCA are conducted at Thevenard and Delambre Islands.&nbsp; Other flatback genetic stocks are monitored with collaborators at Port Hedland, Eighty Mile Beach, Ecobeach, Cable Beach, and Cape Domett to know how the species fares in general within WA boundaries</p>
<p><strong>What have we found?</strong> The NWS flatback stock is genetically defined by the rookeries between Exmouth through Port Hedland.&nbsp;</p>
<p><strong>Who are our partners? </strong>Chevron, Pendoley Environmental, Mackeral Island Resorts, Rio Tinto, Care for Hedland, Conservation Volunteers Australia, DBCA and Marine Park offices in Exmouth, Karatha, Broome, and Kununurra</p>",2011-01-01,2031-01-01,9.0,1.0,142,100319.0,,"S Whiting, S Fossette-Halot, T Tucker","Kimberley, Pilbara",,Northwest Shelf,Rangelands,S Whiting,7.0,"turtle, strategic plan, management, framework, flatbacks_flagship"
699,100451,100451,2018-07-16 15:22:55.010027+08:00,2022-06-13 08:52:00.320876+08:00,2,completed,2018,65,1000.0,"<p>Inundation products derived from remote sensing data for Lake Warden, Lake Gore wetlands and neighbouring systems in the south-west and the rest of Western Australia</p>",projects/2018-65/20060124mdwi.jpg,<p>Inundation extents from Landsat imagery</p>,<p>Metrics for inundation extents for selected wetlands in the South Coast region were required for multi year periods coinciding with waterbird surveys. These metrics will be added to models to further understand and perhaps explain bird densities. Similar metrics for a further 51 wetlands across the State were also calculated to further the understanding of bird absences when local conditions seem suitable.</p>,2018-07-01,2018-08-02,19.0,4.0,100451,100451.0,,B Huntley,All Regions,All DPaW Districts,All IBRA Regions,South Coast,B Huntley,10.0,"wetlands, inundation extent, Landsat, MNDWI"
680,100457,100934,2018-07-10 16:41:57.997685+08:00,2023-10-31 14:23:50.986634+08:00,0,updating,2018,46,1000.0,<p>Evaluation of synergies among fire and weed management in urban biodiversity and fire management</p>,projects/2018-46/Picture1cropped.png,,,2014-10-30,2024-10-30,21.0,1.0,100457,100457.0,,"B Miller, R Miller",Swan,"Geraldton, Swan Coastal","Geraldton Sandplains, Swan Coastal Plain","Northern Agricultural, Swan",B Miller,6.0,"Urban bushland, Banksia woodlands, fire management, weed management, veld grass, grass-fire cycle"
589,67,1,2017-06-23 11:47:04.670267+08:00,2018-10-15 13:51:53.189567+08:00,3,completed,2017,16,1000.0,"<p>Cyclones, termites and fire: The environmental drivers of tree hollow abundance in northern Australian tropical savanna</p>",projects/2017-16/bftrinCobourg.jpg,<p>What conditions allow tree hollows required by arboreal ammals to form in tropical savannas?</p>,"<p>Density of large and very large tree hollows, and also density of large hollow bearing trees, was increased were fewer late dry season fires and fewer severe cyclones has occurred. In contrast medium sized hollows (5-10 cm diam) had a positive relationship with number of late dry season fires but negative relationship with fire frequency and severe cyclones. These complex results suugest that universal application of low intensity fires will not be optimal for all size classes of hollows and therefore all arboreal mammals. Rather this data suggests that fire regimes should be pyrodiverse and include both low and higher intensity fires, but that high intensity fires should be limited spatially so their negative impacts can be contained as well as their positive effects being promoted in some areas.</p>
<p style=""margin-bottom: 7.5pt;""><span style=""font-size: 10.5pt; font-family: Lato;"">The project is part of a larger ARC program investigating decline of arboreal mammals in northern Australia and aims to test if fire regimes pre-determine vegetation structure and hollow density, and if vegetation structure and hollow density are predictive of arboreal mammal abundance and diversity. This project is being conducted on the Cobourg Peninsula and in rural and urban Darwin in the Northern Territory, where many of the arboreal mammal species known from northern Australia are still extant. A gradient of arboreal mammal abundance, and a transect of nest boxes to look at arboreal mammal occupancy patterns across the Peninsula will allow testing of what factors might explain observed patterns.</span></p>
<p style=""margin-bottom: 7.5pt;""><span style=""font-size: 10.5pt; font-family: Lato;"">Within the study 200 nest boxes have been established along a 100 km transect on the Cobourg Peninsula. Nest boxes with camera traps were assessed for rates of mammal occupancy. Surveys of tree hollows around nest boxes were used to create a landscape hollow context. Radio-tracking was conducted in remnant bushland near Darwin to evaluate appropriate methods for identifying den sites (e.g. individual trees and hollows) of brushtail possums and black-footed tree-rats. Analysis of a large, existing dataset of tree hollow availability across the Top End of the Northern Territory has also commenced. These results will underpin a modelling analysis to predict the likely consequences of prescribed burning regimes on the abundance of tree hollows in the savannas.</span></p>",2016-01-01,2019-12-31,7.0,6.0,67,67.0,,I Radford,Kimberley,East Kimberley,"Northern Kimberley, Kimberley",Rangelands,I Radford,3.0,
558,100210,1,2016-08-15 14:53:40.608350+08:00,2018-10-15 13:51:54.101504+08:00,0,terminated,2016,73,1000.0,<p>Threatened animal recovery through feral cat control in Western Australia - Upper Warren component</p>,projects/2016-73/catcollared.JPG,<p>South West Threatened Fauna Recovery Project - Southern Jarrah Forest (Upper Warren)</p>,,2016-02-29,2018-06-30,5.0,4.0,100276,100276.0,,"G Anderson, M Page","Midwest, Wheatbelt, South Coast, Warren","Geraldton, Central Wheatbelt, Esperance, Frankland","Geraldton Sandplains, Avon Wheatbelt, Jarrah Forest, Esperance Plains","Northern Agricultural, Avon, South West, South Coast",M Page,1.0,"feral cat, feral predator control, Eradicat, Upper Warren, Jarrah Forest, threatened fauna"
997,47,47,2022-06-15 15:36:15.451875+08:00,2022-06-15 15:55:32.199294+08:00,2,active,2022,23,1000.0,<p>Mapping of mature woodlands in Ngadju lands for fire management</p>,projects/2022-23/GIM08BSC5.jpeg,,,2020-01-01,2023-06-30,6.0,4.0,47,47.0,,"C Gosper, K Zdunic, G Page",Wheatbelt,"Central Wheatbelt, Esperance","Avon Wheatbelt, Coolgardie, Mallee",Rangelands,,3.0,"fire management, LiDAR, obligate-seeder eucalypt woodlands, remote sensing"
743,100455,100564,2018-09-07 16:46:49.475840+08:00,2018-12-21 10:25:29.051892+08:00,3,completed,2018,108,1000.0,<p>The effect of diet on growth and reproduction of Western Swamp Tortoises (<em>Pseudemydura umbrina</em>) at Perth Zoo.</p>,,,,2018-08-22,2019-10-31,18.0,1.0,100455,100455.0,,,Swan,Swan Coastal,Swan Coastal Plain,Swan,,30.0,
742,100455,100455,2018-09-07 16:41:06.209637+08:00,2020-05-21 13:13:53.018025+08:00,3,completed,2018,107,1000.0,<p>Epidemiology of the clinical syndrome 'lumpy jaw' in captive macropods: influence of housing and husbandry</p>,projects/2018-107/023.JPG,,,2015-11-14,2019-06-30,18.0,4.0,100455,100455.0,,P Mawson,Swan,Swan Coastal,Swan Coastal Plain,Swan,P Mawson,30.0,"Lumpy jaw, Macropods, husbandry"
370,100000,1,2014-06-05 18:29:38.879000+08:00,2018-10-15 13:52:08.926872+08:00,0,completed,1998,8,1000.0,<p>Oligochaete taxonomy </p>,,,,,,3.0,1.0,22,22.0,22.0,"A Pinder, K Quinlan",All Regions,All DPaW Districts,All IBRA Regions,All Regions,A Pinder,,
451,5,1,2014-08-14 10:54:11.971000+08:00,2018-10-15 13:51:57.205495+08:00,3,completed,2014,17,1000.0,<p>Investigation of taxonomic boundaries in the <em>Tetratheca hirsuta</em> Lindl. complex</p>,,,,2013-01-14,2014-12-14,6.0,1.0,139,139.0,139.0,"R Butcher, Dr K Thiele (Eubio Consulting), M Byrne",,,,,"R Butcher, Dr K Thiele (Eubio Consulting), M Byrne",4.0,
1066,100934,100934,2023-09-28 09:26:45.545882+08:00,2023-09-29 15:17:35.022382+08:00,1,closure requested,2023,42,1000.0,<p>Test</p>,,,,2023-09-28,,4.0,,100934,100934.0,,"R McAuley, J Prince",,,,,R McAuley,,
783,100462,100525,2018-12-19 13:58:39.435313+08:00,2019-07-08 10:54:14.487703+08:00,3,completed,2018,148,1000.0,<p>Developing seed coating technologies for ecosystem restoration</p>,projects/2018-148/SeedcoatingGrasses.JPG,<p>Coating native grasses to deliver enhanced germination and emergence</p>,,2015-12-01,2018-12-25,17.0,4.0,100525,100525.0,,"J Stevens, D Merritt",Swan,Swan Coastal,Swan Coastal Plain,,"J Stevens, D Merritt",27.0,"seed coating, seed enhancement, native grass"
1062,156,100934,2023-06-30 15:50:08.055317+08:00,2023-10-06 14:08:01.035390+08:00,3,completed,2023,38,1000.0,<p>Breaking the bottleneck: methods for enhancing post-settlement survival in coral reef fishes</p>,,,"<p>When larval reef fishes return to the reef following their open-water phase, most do not survive. These predator naive juveniles find themselves facing a predation gauntlet in a new environment. Exceedingly high predation during the first 48 hours post-settlement results in mortality rates greater than 60%. This predation 'bottleneck' imposes a limit on the number of new individuals able to join the adult population, impacting population structure, community composition, and their influence on ecosystem processes. Considering the important role of reef fishes in maintaining the health of coral reefs and supporting resilience, it is vital to understand what mediates post-settlement survival and explore new ways to enhance this process.</p>
<p>This project will design and test novel methods of enhancing survival of reef fishes at the critical early life stage and assess their feasibility within a restoration context. This will include investigating new aspects of sensory ecology, learning and cognition in coral reef fishes in relation to predator-prey interactions.</p>",2022-11-01,2026-04-30,9.0,1.0,156,156.0,,"T Holmes, Dr M Depczynski (Australian Institute of Marine Science), Dr R Brooker (Australian Institute of Marine Science)",Pilbara,Exmouth,Ningaloo,,T Holmes,7.0,
994,243,100934,2022-06-15 10:07:19.173572+08:00,2023-10-26 14:25:45.232557+08:00,2,active,2022,20,1000.0,<p>Threatened Species Initiative (plants)</p>,projects/2022-20/BanksiacuneataPop83.jpeg,,,2021-04-15,2023-12-15,6.0,4.0,6,243.0,,"R Binks, M Byrne, A Crawford, L Monks","Midwest, Wheatbelt","Geraldton, Central Wheatbelt","Geraldton Sandplains, Avon Wheatbelt","Wheatbelt, Northern Agricultural","R Binks, M Byrne",2.0,
556,6,6,2016-08-04 19:07:13.415419+08:00,2023-07-04 18:40:14.141010+08:00,2,completed,2016,71,1000.0,<p>Do hotter and drier regions harbour adaptive variation for climate change</p>,,,,2015-07-01,2018-06-30,4.0,4.0,6,6.0,,"M Byrne, R Mazanec",,,,,M Byrne,17.0,
741,100455,100455,2018-09-07 16:34:30.135397+08:00,2020-05-21 13:14:19.704876+08:00,3,completed,2018,106,1000.0,<p>Disease risk analysis in support of the translocation of dibblers from the Jurien Bay Islands to Dirk Hartog Island National Park</p>,projects/2018-106/DibblerImage3Zooweb.jpg,,,2018-08-22,2019-05-01,18.0,1.0,100455,100455.0,,P Mawson,"Midwest, Swan","Moora, Swan Coastal","Geraldton Sandplains, Swan Coastal Plain, Central West Coast","Northern Agricultural, Swan",P Mawson,1.0,"Disease risk assessment, Dibbler"
740,100455,100934,2018-09-07 16:16:19.486266+08:00,2023-07-26 14:58:54.640910+08:00,3,completed,2018,105,1000.0,"<p>The prevalence of arenavirus, bornavirus, nidovirus/coronavirus, sunshinevirus and ferlavirus in captive and wild populations of Stimson pythons, pygmy pythons and carpet pythons</p>",projects/2018-105/STP2018105IMG5636.JPG,,,2017-03-02,2019-07-31,18.0,4.0,100455,100455.0,,P Mawson,Swan,Swan Coastal,Swan Coastal Plain,Swan,P Mawson,1.0,"Arenavirus, Bornavirus, Nidovirus/coronaviurs, Sunshine virus, Ferlavirus, pythons, Western Australia"
554,6,6,2016-08-04 18:58:34.726006+08:00,2023-07-04 18:43:00.964034+08:00,2,completed,2016,69,1000.0,<p>Understanding adaptation to improve conservation of Australian flora</p>,,,,2015-01-01,2017-12-31,4.0,4.0,6,6.0,,M Byrne,,,,,M Byrne,17.0,
127,100000,47,2014-06-05 18:28:58.009000+08:00,2023-07-04 10:32:23.217487+08:00,0,closure requested,2011,2,1000.0,<p>Resolving the systematics and taxonomy of <em>Tephrosia</em> in Western Australia</p>,projects/2011-2/Tephrosia_sp_Cathedral__Gorge_1_SvL_1.jpg,"<p>Before we can study, manage and conserve our remarkable biodiversity, we first need to know what we have and be able to identify it!</p>","<p>Collaboration with other DBCA&nbsp;Biodiversity and Conservation Science programmes has already been achieved through the incorporation into the WA Herbarium of numerous <em>Tephrosia</em> specimens collected by Biogeography programme personnel during the Pilbara Biological Survey and other regional surveys in northern WA. Examination of these specimens has clarified a number of taxonomic and geographic distribution issues, and highlighted areas where further research is required. Conservation assessments of taxa have been made in conjunction with Species and Communities Branch personnel. Collaborations with Industry underpins this project as it was initially funded by Rio Tinto. Resolution of the taxonomy of this genus is held to be important as the accurate identification of species by environmental consultants (e.g. Biota, Western Botanical, ENV, ecologia etc.) is essential for the production of reports and the timely assessment of development proposals in the Pilbara and other areas of northern WA. Through their various consultants, BHP Billiton have also contributed numerous collections of <em>Tephrosia</em> from the Pilbara, especially from the Port Hedland area. This has enabled further assessment of the morphology, taxonomic status and distribution of the Priority listed taxon <em>T. rosea</em> var. Port Hedland (A.S. George 1114). Continuation and expansion of the project through receipt of an Australian Biological Resources Study (ABRS) grant to revise&nbsp;<em>Tephrosia&nbsp;</em>in WA and the NT involves external collaboration with taxonomists at the Northern Territory Herbarium and Queensland Herbarium, as well as researchers at the University of the Western Cape (South Africa).&nbsp;An interactive key to <em>Tephrosia</em>&nbsp;is likely to be widely used by Industry personnel and their contractors to identify species occurring in the Pilbara bioregion. This interactive key will also benefit DPaW and community environmental groups by permitting the identification of known species, and, by default, the recognition of putatively new taxa. Joint publications will be produced by staff within DBCA, as well as at other Australian herbaria and international institutions.</p>",,,6.0,4.0,155,139.0,139.0,T Macfarlane,"Kimberley, Pilbara",,"Victoria Bonaparte, Northern Kimberley, Ord Victoria Plain, Central Kimberley, Dampierland, Great Sandy Desert, Carnarvon, Little Sandy Desert, Gibson Desert, Gascoyne, Central Ranges",Rangelands,T Macfarlane,4.0,"Tephrosia, Fabaceae, taxonomy, herbarium, eFlora, conservation"
34,100000,1,2014-06-05 18:28:18.099000+08:00,2018-10-15 13:52:08.703941+08:00,0,completed,1998,18,1000.0,<p>State Salinity Strategy wetland monitoring </p>,,,<p>TO be re-vamped by Adrian next year. </p>,,,7.0,1.0,22,,,"A Pinder, D Cale, M Lyons, C McCormick, J Lane, K Quinlan, A Clarke, Y Winchcombe, Dr R Shiel (University of Adelaide)","Midwest, Wheatbelt, Swan, South Coast, South West, Warren",,"Geraldton Sandplains, Avon Wheatbelt, Jarrah Forest, Mallee, Esperance Plains","Wheatbelt, Northern Agricultural, South West, South Coast",A Pinder,,
1029,241,100934,2023-02-17 15:13:46.205968+08:00,2023-10-09 10:59:03.123968+08:00,2,active,2023,5,1000.0,<p>Understanding sources of feral cats in Dryandra Woodland through DNA analysis</p>,,,"<p>To help manage the threats, knowledge of significant sources of feral cats in the Dryandra area will be gained through genetic analysis of approximately 200 cat tissue samples collected from cat control activities. Genetic analysis will provide insight to the relatedness, migration areas and point source hot spots of feral cats. This information will be used to adapt and focus control efforts.</p>",2022-08-01,2023-03-31,5.0,4.0,241,241.0,,"K Ottewell, R Shaw",Wheatbelt,,,,K Ottewell,1.0,
771,100465,100465,2018-11-20 15:17:16.777779+08:00,2023-06-27 11:09:08.663780+08:00,0,updating,2018,136,1000.0,<p>Understanding the key ecosystem services provided by the seagrass meadows of Western Australia</p>,projects/2018-136/DSCN0192.JPG,,,2018-11-21,2025-11-21,9.0,4.0,100465,100465.0,,"S Strydom, K Murray, B Huntley, S Bell, T Holmes","Swan, South West","Exmouth, Shark Bay, Moora, Swan Coastal, Blackwood","Pilbara, Carnarvon, Yalgoo, Geraldton Sandplains, Swan Coastal Plain, Warren","Rangelands, Northern Agricultural, Swan",S Strydom,7.0,"conservation, ecosystem services, seagrass, fauna assemblages"
736,100455,100934,2018-09-07 10:59:24.424792+08:00,2023-06-13 12:10:32.340141+08:00,0,updating,2018,101,1000.0,<p>Western swamp tortoise breed for release program</p>,projects/2018-101/cGeraldKutchlingUWA.jpg,,,2018-09-07,2021-06-30,18.0,1.0,100455,100455.0,,H Mills,"Swan, Warren","Swan Coastal, Frankland","Geraldton Sandplains, Swan Coastal Plain, Jarrah Forest, Warren","Swan, South West",H Mills,1.0,"Western Swamp Tortoise, breed for release, Perth Zoo"
33,100000,1,2014-06-05 18:28:18.015000+08:00,2018-10-15 13:52:08.735069+08:00,0,completed,1998,15,1000.0,<p>The effect of wildfire on forest fungi</p>,,,,,,7.0,1.0,131,,,R Robinson,Warren,,Warren,South West,R Robinson,6.0,
30,100000,1,2014-06-05 18:28:17.931000+08:00,2018-10-15 13:52:08.833542+08:00,0,completed,1998,12,1000.0,"<p>Astrometry of minor planets, comets and targets of opportunity </p>",,,,,,10.0,1.0,9,,,"R Martin, R Martin, A Verveer, A Williams, G Lowe",,,,,"R Martin, R Martin",,
28,100000,1,2014-06-05 18:28:17.869000+08:00,2018-10-15 13:52:08.877969+08:00,0,completed,1998,10,1000.0,<p>Imaging and spectrophotometry of comets </p>,,,,,,10.0,1.0,9,,,"R Martin, R Martin, A Verveer, A Williams, G Lowe",,,,,"R Martin, R Martin",,
767,100462,100462,2018-10-25 15:14:42.527589+08:00,2021-05-17 11:48:28.278528+08:00,2,completed,2018,132,1000.0,<p>Eco-engineering soil from mine tailings for native plant rehabilitation</p>,projects/2018-132/tailingswastedump.jpg,<p>Remaking soils to support biodiverse plant communities&nbsp;</p>,,2016-11-30,2019-11-30,17.0,4.0,100462,100462.0,,J Stevens,Midwest,,,,J Stevens,27.0,"Mine Tailings, Iron-ore mining, Banded Iron Formation, root-soil interactions, plant ecophysiology "
492,1,1,2016-05-24 13:47:01.082520+08:00,2018-10-15 13:51:56.047312+08:00,3,completed,2016,7,1000.0,<p>The significance of macroalgae to the diets of juvenile fishes and the ecosystem function of the Ningaloo Reef lagoon</p>,projects/2016-7/Lethrinusspearlyjuvenile31.JPG,,,2015-03-01,2016-11-01,9.0,1.0,145,145.0,,S Wilson,Pilbara,Exmouth,Ningaloo,,S Wilson,7.0,
1058,243,100934,2023-06-29 15:38:53.409070+08:00,2023-10-06 13:20:42.254080+08:00,3,completed,2023,34,1000.0,"<p>Assessing genetic diversity, translocation success and future management options for the Critically Endangered <em>Grevillea acropogon</em></p>",projects/2023-34/Grevilleaacropogon3south.jpeg,,"<p>This project involves the joint DBCA/Murdoch University supervision of a Summer Scholarship/Honours student, Darcy St Jack. Darcy's project aims to generate genomic and demographic information on the critically endangered Grevillea acropogon to support its conservation. This includes clarifying the taxonomic status of both natural populations, assessing the genetic diversity and ecological health of the natural and translocated populations, and&nbsp;assessing the most suitable source of seed (soil, plant, ex-situ collections) for future conservation actions. These data will provide an updated understanding of the conservation status of the species, provide recommendations for priority conservation activities still needed for species recovery, and inform the most appropriate means of undertaking such activities. The project will also produce immediate conservation outcomes through the provision of seed to the Western Australian Seed Centre-Kensington (WASC-K) and the planting of all seedlings grown for the project in a translocation.</p>",2022-12-01,2024-07-31,6.0,4.0,243,243.0,,"R Binks, L Monks, Dr R Standish (Murdoch University)",,,,,"R Binks, Dr R Standish (Murdoch University), L Monks",2.0,
990,100456,100456,2022-06-08 13:52:20.947128+08:00,2022-06-08 14:02:29.559385+08:00,3,completed,2022,16,1000.0,<p>Relating fire severity field measurements to remote sensing for the Great Western Woodlands</p>,projects/2022-16/esp016.apng,<p>How do field measures of fire severity relate to satellite imagery?&nbsp;</p>,,2021-12-01,2022-02-01,19.0,4.0,100456,100456.0,,R Van Dongen,Goldfields,Goldfields,Esperance Plains,Rangelands,R Van Dongen,31.0,"Fire severity, satellite imagery, Great Western Woodland, CBI, NBR, wildfire"
770,100455,100455,2018-11-19 10:02:35.134739+08:00,2018-11-19 10:12:03.092158+08:00,1,new,2018,135,1000.0,<p>Captive breeding of Western Ground Parrots at Perth Zoo.</p>,projects/2018-135/WGPCF2018135image.png,,,2017-07-01,2026-06-30,18.0,1.0,100455,100455.0,,P Mawson,Swan,Swan Coastal,Swan Coastal Plain,Swan,P Mawson,1.0,"Western Ground Parrot, Pezoporus flaviventris, captive breeding, Perth Zoo"
70,100000,1,2014-06-05 18:28:42.209000+08:00,2018-10-15 13:52:07.657887+08:00,0,terminated,2003,3,1000.0,<p>The impact of wildfire in old growth forest of the Walpole-Nornalup National Park on short-range endemic invertebrates and their forest floor communities </p>,,,<p>Concept Plan Number: 2002/05 Request Number: KE/0010 Volunteer(s): Walpole-Nornalup Parks Association &amp; Walpole community </p>,,,7.0,1.0,121,,,P Van Heurck,Warren,Frankland,Warren,"South West, South Coast",P Van Heurck,,
988,100448,1,2022-06-07 11:23:12.827567+08:00,2022-06-07 11:51:17.526289+08:00,2,completed,2022,14,1000.0,<p>Wildlife corridor mapping</p>,,,"<p>The aim of the wildlife corridor mapping is to support landscape biodiversity conservation and enhance and maintain ecological processes and climate adaptation broadly into the future, rather than focus on fauna or threatened species. The developed methodology may be of use for other locations or local government areas, or DBCA may choose to refine the approach based on the experience and results from this project. Should the approach and resulting actions be effective, this will support landscape scale connectivity, species movement and climate change adaptation for the conservation areas managed by DBCA in and around the Shire of Mundaring.</p>",2022-02-02,2022-06-30,19.0,,100448,100448.0,,,,,,,,,
27,100000,1,2014-06-05 18:28:17.838000+08:00,2018-10-15 13:52:08.905994+08:00,0,completed,1998,9,1000.0,<p>Variable star observations </p>,,,<p>MB requested closure - PG </p>,,,10.0,1.0,38,,,"R Martin, A Verveer, A Verveer, A Williams, G Lowe",,,,,"R Martin, A Verveer",,
484,4,100934,2015-12-23 11:48:02.252829+08:00,2023-09-29 16:13:52.330690+08:00,1,closure requested,2015,24,1000.0,<p>BioSys &ndash; the Western Australian Biological Survey Database</p>,projects/2015-24/biosys_logo_2017_thumbnail.jpg,<p>A one-stop shop of Parks and Wildlife's biological survey data</p>,<p>BioSys stores and manages biological survey data. It was built by Paul Gioia and Gaia Resources. A review of BioSys is needed to determine its role once the data relevant to Dandjoo has been migrated.</p>,2015-06-30,,11.0,1.0,100764,100764.0,,B Richardson,All Regions,All DPaW Districts,"All IBRA Regions, All IMCRA Regions",All Regions,B Richardson,9.0,"data, warehouse, infrastructure"
737,100455,100934,2018-09-07 11:30:14.752165+08:00,2023-09-29 10:00:13.025156+08:00,0,updating,2018,102,1000.0,<p><em>Anstisia </em>frog&nbsp;breed and rear for release program</p>,projects/2018-102/IMG6395.JPG,,,2018-09-07,2021-06-30,18.0,1.0,100455,100455.0,,H Mills,"Swan, South West","Swan Coastal, Blackwood","Swan Coastal Plain, Jarrah Forest","Swan, South West",H Mills,1.0,"Breed, rear for release, Geocrinia frogs, Perth Zoo"
706,100448,100934,2018-07-17 13:22:49.471576+08:00,2023-06-13 12:10:32.783984+08:00,0,updating,2018,72,1000.0,<p>Remote sensing monitoring</p>,projects/2018-72/MonitoringPicture.png,"<p>Measurable | Repeatable | Reliable</p>
<p>Imagery based monitoring across WA</p>","<p>The measurement and analysis of change across terrestrial, wetland and marine environments using remote sensing provides essential historical and current information that can be used to understand the effects of management actions; natural events and phenology. The imagery used is predominantly satellite imagery, but also includes optical imagery from handheld and airborne platforms and LiDAR data. Field observations provide essential ground truth and calibration of remotely sensed data.</p>
<p>Analysis techniques include an increasing number of sophisticated time series analysis tools and object orientated image classification. This work is underpinned by efficient and statistically rigorous analysis and batch processing techniques in the R programming environment.</p>
<p>This function relies on developing repeatable and consistent source imagery and methods to produce reliable spatial and statistical products that can be used by the department for reporting on the state of the environment and managing conservation estate.</p>",2006-01-01,,19.0,1.0,100448,100448.0,,"J Chapman, B Huntley, G Loewenthal, K Murray, G Pitt, P Rampant, R Van Dongen, K Zdunic",All Regions,All DPaW Districts,"All IBRA Regions, All IMCRA Regions",All Regions,K Zdunic,31.0,remote sensing; monitoring; vegetation; inundation; satellite; imagery; RPA; drone; trend analysis; change detection; time series
696,100456,100448,2018-07-16 14:10:30.688982+08:00,2020-06-02 16:08:32.507854+08:00,2,completed,2018,62,1000.0,"<p>Satellite imagery assessment of the fire regime on Yarraloola and Red Hill Stations, Pilbara</p>",projects/2018-62/Yarraloolalfires2017.jpg,<p>Fire mapping for Rio Tinto</p>,<p>Fires across Yarraloola and Red Hill are mapped annually for Rio Tinto</p>,2018-07-01,2019-06-30,19.0,4.0,100448,100448.0,,"J Chapman, K Zdunic",Pilbara,,Pilbara,Rangelands,K Zdunic,31.0,"Fire mapping, Landsat, Yarraloola, Red Hill, Rio Tinto"
460,5,100934,2014-12-12 12:19:42.054000+08:00,2023-06-13 12:10:29.866528+08:00,0,updating,2014,25,1000.0,"<p>Taxonomy, zoogeography and conservation status of aquatic invertebrates</p>",projects/2014-25/Arr05.jpg,,,2014-12-09,,7.0,1.0,22,22.0,22.0,"A Pinder, K Quinlan",All Regions,All DPaW Districts,All IBRA Regions,All Regions,A Pinder,5.0,
459,5,100934,2014-12-12 12:03:21.632000+08:00,2023-06-13 12:10:29.914486+08:00,0,updating,2014,24,1000.0,<p>Understanding peat wetland resilience: evaluating the impact of climate and land use change on the hydrodynamics and hydrogeochemistry of peat wetlands in the Warren (Muir-Byenup) District</p>,projects/2014-24/NOOB-JR-001-0_photo1.jpg,,,2014-12-12,,7.0,1.0,100151,100151.0,22.0,J Rutherford,Warren,Frankland,Warren,South West,J Rutherford,11.0,
924,100532,100545,2020-07-24 10:24:51.393354+08:00,2022-06-08 15:23:35.110833+08:00,2,completed,2020,67,1000.0,<p>Improving wetland mapping data sets for Western Australia</p>,,<p>Establishing novel remote sensing and spatial analysis techniques for mapping wetlands</p>,"<p>A collaborative project between DBCA and DWER to improve wetland mapping datasets for those parts of SW Western Australia experiencing greatest pressures from urban, industrial, mining and agricultural industries to assist in planning processes.</p>",2019-08-01,2020-11-20,15.0,4.0,100532,100532.0,,"M Coote, F Felton, K Zdunic, G Loewenthal, A Turnbull",Swan,,Central West Coast,,"M Coote, K Zdunic",23.0,Wetland EvaluationMulti Criteria EvaluationSpatial DatasetEcological Criteria
764,10,1,2018-10-14 23:33:27.391561+08:00,2018-10-15 13:51:46.533528+08:00,2,completed,2018,129,1000.0,<p>Micropropagation of rare and threatened plants for <em>ex situ</em> conservation</p>,,,,,,17.0,4.0,100516,100516.0,,"E Bunn, B Funnekotter",All Regions,All DPaW Districts,"All IBRA Regions, All IMCRA Regions",All Regions,E Bunn,28.0,
673,100458,100934,2018-07-05 17:43:09.426176+08:00,2023-10-16 13:15:54.396892+08:00,0,updating,2018,39,1000.0,<p>Seagrass monitoring and evaluation</p>,projects/2018-39/G0014826_1.jpeg,<p>Seagrass mapping and evaluation to improve conservation outcomes.</p>,,2015-07-01,2018-11-30,20.0,8.0,100459,100459.0,,"J Cosgrove, C Phelps, P Howie, J Watsham, J Chapman, A Gillies, S Muller, K Trayler",Swan,Swan Coastal,Swan Coastal Plain,Swan,K Trayler,32.0,"Seagrass, biological indicator, monitoring, water quality, functional metrics"
667,100458,100934,2018-07-05 14:21:03.180871+08:00,2023-06-13 12:10:29.276100+08:00,0,updating,2018,33,1000.0,<p>Investigating fish communities as an indicator of estuarine condition</p>,projects/2018-33/IMG1214edited.jpg,<p>estuarine health</p>,,2019-01-01,2020-09-30,20.0,8.0,100458,100458.0,,"K Trayler, J Baker, J Watsham",Swan,Swan Coastal,Swan Coastal Plain,Swan,K Trayler,32.0,"fish, estuary, health"
662,100458,100458,2018-07-05 14:09:25.821922+08:00,2020-05-28 17:28:42.817035+08:00,0,completed,2018,28,1000.0,"<p>Stock enhancement of western school prawn: evaluation recruitment limitation, environment and release strategies</p>",projects/2018-28/handful.JPG,,,2018-06-01,2018-09-18,20.0,8.0,100458,100458.0,,"K Trayler, S Hoeksema",Swan,Swan Coastal,Swan Coastal Plain,Swan,K Trayler,,
