document_ptr_id,year,progress_report,report_id
2497,2019,"<p>Successful ecological restoration hinges greatly on sourcing germplasm from appropriate provenances. Local seeds are conventionally used, but rapidly shifting selection pressures under climate change has prompted the demand to enhance climate resilience in seed sources &ndash; so called &lsquo;climate-adjusted provenancing&rsquo;. To assess the merit of this strategy, the variation in climate responses of <em>Stylidium hispidum</em>&nbsp;sourced from climatic extremes at the north and south of its distribution was tested via germination and early growth experiments under varied temperature and moisture regimes.</p>
<p>The results of the project have shown that northern provenance seeds displayed some traits that are potentially climate adaptive and suggest higher resilience to hotter and drier conditions, although not all measured traits exhibited a northern provenance advantage.</p>",8
3303,2022,"<p style=""margin: 0cm;"">This project aims to explore the roles of digging mammals in ecosystem restoration by 1) undertaking a review of faunal translocations in Australia, 2) investigating how boodie warrens alter soils and vegetation communities, and whether foraging diggings facilitate native or introduced plant species. 3) whether the presence of digging mammals alters soils and vegetation communities at landscape scales and 4) whether digging mammals disperse seeds in their scats.</p>
<p style=""margin: 0cm;"">This research is complete and three journal articles have been published. The first paper, published in <em>Mammal Review</em>, reported that at least 208 translocations of 24 digging mammal species have been conducted in Australia, and 74% of those planned for post-2018 included a goal relating to the restoration of ecological processes. Research in a second paper published in <em>Ecology and Evolution</em> confirmed that digging by boodies (<em>Bettongia lesueur</em>) alters other environmental characteristics, including soil characteristics and vegetation structure. A third paper published in <em>Wildlife Research</em> reported that seeds consumed by Australian digging mammals could remain viable and germinate, indicating that digging mammals play a more important role in seed dispersal than previously considered.</p>",11
2491,2019,"<p>Irregular surface features on native seeds hinder the application of seed coatings and the flow of seeds through seeding machinery. Flash flaming technology removes these surface features from seeds imparting a significant reduction in volume and enhancing their flowability, without impacting on viability. This project will expand the application of flaming&nbsp;to diverse species and design and construct new large-scale flash flaming machinery.</p>
<p>Modifications continue to be made to the seed flamers, with continual testing on a diversity of seeds. Construction of a second flamer has been completed, and construction of a third continues. The most recent focus has been on automating and streamlining design features including reconfiguring the electric motor and gear set-up, re-positioning the gas line to improve safety, and more efficient feeding hoppers and pneumatic exit hatches for batch processing. A multi-hectare direct seeding trial was installed at two rehabilitation sites in the Pilbara, with seeding of a blend of <em>Triodia</em> species using a D10 bulldozer and current seeding machinery used by the mining sector. Seed batches pre-treated using different methods, including flaming and dormancy-break treatments, were trialled to examine the mechanics of seed delivery and germination potential. Monitoring will continue over the next few growing seasons to assess the performance of the varying treatments.</p>",8
2503,2019,"<p>Mining companies have a legal responsibility to return native biota to post-mining environments; however, ecological restoration is challenging, especially in water limited environments. The chemical and physical properties of substrates do not always explain high seedling mortality therefore other factors such as drought should be explored. This research project aims to improve restoration outcomes by obtaining a greater understanding of the influence of soil water availability and phenotypic plasticity on juvenile plant morphology, physiology and survival in the post iron ore mining environments of semi-arid Western Australia.</p>
<p>Field trials have been completed in the mid west in which tubestock and seeds of six species were introduced into a waste rock dump environment and exposed to experimental watering regimes. Seedling emergence, survival, growth and physiology was monitored over a period of 18 months to examine the effect of rainfall frequency and intensity on seedling performance. Hydrothermal germination thresholds for seeds of the six study species were explored further in a series of lab trials. A glasshouse trial investigating how preconditioning seedlings to water stress may influence drought tolerance in restoration programs is ongoing.</p>",8
2506,2019,"<p>Plant mortality in restoration programs leads to reduced outcomes for biodiversity and is costly for practitioners. Understanding the drivers of mortality, in particular factors influencing soil water availability are critical. Wind dynamics play a significant role in drying soils and creating atmospheric deficits whereby plants lose water. In altered systems such as restoration environments, the wind dynamics may be different compared to reference communities and may impact seedling establishment. This project aims to capture reference wind dynamics of many Western Australian ecosystems including the <em>Banksia</em> woodland ecosystem, and compare restoration sites to the reference state. Understanding the critical thresholds for wind dynamics and the impacts on plant physiological performance will be assessed for <em>Banksia</em> species.</p>
<p>Analysis of wind data from major vegetation units across Western Australia is continuing, and will serve as a reference state with which to compare rehabilitation sites to. Furthermore analysis of wind impacts on seedling ecophysiology has commenced to understand impacts on&nbsp;<em>Banksia</em>&nbsp;seedling mortality patterns in rehabilitation areas.</p>",8
2494,2019,"<p>Orchid seeds are usually desiccation tolerant but recent research has indicated that their storage life is compromised by premature loss of viability under standard storage conditions and even following cryostorage. This study investigated why orchid seeds behave in this manner.</p>
<p>Seeds from most orchid species are classified as short-lived orthodox seeds, that is, the seeds age quicker than normal orthodox seeds in a seed bank, with the cause of this rapid aging remaining unknown. This study optimised asymbiotic germination of <em>Caladenia latifolia</em> and <em>Microtis media</em> on various culture media and incubation temperatures, and also determined the effects of artificial seed ageing on seed germinability. Over 90% of <em>C. latifolia </em>germinated on half-strength Murashige and Skoog basal salts agar with 5% (v/v) coconut water at 15&deg;C whereas <em>M. media</em> favoured basic water agar medium and higher incubation temperature (94.2 &plusmn; 1.6%). Most of the asymbiotic germination conditions resulted in similar total germination, but germination rates were very different between two species. A preliminary screening on seed sugar contents showed that <em>C. latifolia </em>seeds stored more sugars compared to&nbsp;<em>M. media</em>&nbsp;that was found to be more resistant to artificial seed ageing temperatures than <em>C. latifolia</em>. At 45&deg;C, &ndash; <em>p</em><sub>50 </sub>(time for viability to fall 50%) for <em>C. latifolia</em> seed was 5.8 days, while for <em>M. media</em> seeds&ndash; <em>p</em><sub>50</sub> was 19.9 days, suggesting that seeds of these species stored under standard seed bank storage conditions should be regularly assessed for viability.</p>",8
2757,2020,"<p>This project will conduct an experiment to test whether measurement of water isotopes in conjunction with the application of a numerical hydrological model can determine the distribution of ages (time since rainfall) of water transpired by plants. If successful, the method can be applied to better understand eco-hydrological functioning of plants. Potential applications include quantifying ecosystem-scale water use dynamics in eddy-covariance experiments, assessing effects of forest thinning or identifying dominant sources of water used by plants in threatened ecosystems like Ashfield Flats Reserve.</p>
<p>Seedlings were selected and grown in experimental pots, soil physical and hydraulic properties have been measured, and experimental design and design modelling of the pot hydrology was completed. A trial run of the gas exchange equipment and its interconnectivity with a water isotope analyzer was undertaken. Development of modelling software is underway and collation of a database of rainfall isotope data has been made from the scientific literature.</p>",9
3592,2023,"<p>The status of local populations of a species must be assessed prior to further supplementary translocations. Brushtail possums were reintroduced to the Matuwa Indigenous Protected Area in 2007 under the assumption that the local population was extinct. Concerns were raised about potential bottlenecking of sub-populations of the translocated possums in 2017. This project investigated whether viable genetic material could be collected from brushtail possums in the arid zone via baited tracking tunnels; whether there is ongoing evidence of inbreeding or genetic bottlenecking in the brushtail possum population on Matuwa; and whether the phylogenetics of brushtail possums in the arid zone can be assessed through fecal or hair DNA collected through non-invasive techniques.</p>
<p>Unfortunately, viable DNA could not be extracted from either tracking tunnels or relatively fresh possum scats collected near trees. DNA was extracted from two out of 20 preserved possum skins held by the WA Museum, one from Cranbrook and a second from Bendering. Structure analysis of DNA taken from translocated possums suggests considerable genetic admixture between founder populations has occurred. Principal components analysis suggests that the population at Matuwa is significantly different to animals from Cranbrook.</p>",12
2574,2019,"<p>The aim of this project is to increase knowledge about the baseline population and spatial ecology of the numbat population in the Upper Warren region. This information will assist in informing future management practices for this population.</p>
<p>Initial methods for location of numbats have been trialled including: 1) the use of a detection dog to assist with locating numbats for capture and collaring; and 2) a pilot study to assess the viability of obtaining trace DNA from numbat scats for individual identification. Pilot studies for the above methods were unsuccessful. Results showed that a detection dog was unable to adequately track numbats to bolt holes or burrows. Trace DNA of sufficient quantity and quality was found only on scat samples from Perth Zoo that had not been exposed (freshly deposited) and all scat samples from wild animals (including fresh scats) failed to amplify.</p>
<p>Preliminary analysis of camera trap images using spatially explicit capture recapture modelling has demonstrated that this may be a viable method for studying numbat populations and estimated a density of 0.014 numbats ha<sup>-1</sup> (&plusmn; 0.004). In upcoming work, camera and hair traps will be used to assist with individual identification and population parameter estimates. Collars fitted with GPS receivers and VHF transmitters will be used to study numbat spatial ecology.</p>",8
2534,2019,"<p><span style=""font-weight: 400;"">This project aims to examine the impact that range expanding tropical herbivorous fish can have on temperate ecosystems by analysing the variability of their abundances, recruitment and consumption rates at different spatial and temporal scales in south-western Australia. The research will answer fundamental questions about the longer term persistence, and the present and future potential impacts, of the most common tropical herbivorous fish group extending into high-latitude ecosystems around the world (family Siganidae), on temperate marine ecosystems in Western Australia.</span></p>
<p>Field work in the Perth metropolitan region has been completed and data is being analysed. Data has shown that overwintering tropical herbivores accelerate the detritus production of temperate reefs. While not currently considered to be a sustaining population, tropical siganids continue to be present in the region following the 2011 heatwave event. A manuscript is in preparation.</p>",8
2779,2020,"<p>Cyclones are a prominent feature force along the coast of northern Australia that can have a strong influence on coral reef communities. With a changing climate it is predicted that cyclones will increase in&nbsp;severity, increasing degradation of coral reefs and compromising the services they provide to coastal communities. In 2016, Fiji was impacted by category 5 tropical&nbsp;cyclone Winston, which at the time was the most severe cyclone recorded in the southern&nbsp;hemisphere. Ongoing monitoring using diver operated stereo-video, enabled the assessment of cyclone impacts on both coral reef habitat and fish assemblages, which will provide insights into the&nbsp;relationships between habitat and fish on reefs. This type of information can be used to inform recovery and sustainable management of habitat and fish stocks after a severe cyclone. Socioeconomic data was also collected, facilitating an assessment of how cyclones impact on coastal communities and how this relates to changes in ecosystem services post-cyclone.&nbsp;</p>
<p>A draft manuscript has been completed that describes the impacts of cyclone Winston on habitat and fish populations in Fiji. Despite a decrease in live coral cover, impacts to fishes varied spatially and were limited to obligate corallivores.&nbsp;Data on the socio-economic impacts of cyclone Winston and how this relates to the ecological changes has been collected and is currently being analysed.</p>",9
2481,2019,"<p>Cyclones are a prominent feature force along the coast of northern Australia that can have a strong influence on coral reef communities. With a changing climate it is predicted that cyclones will increase in&nbsp;severity, increasing degradation to coral reefs, and compromising the services they provide to coastal communities. In 2016, Fiji was impacted by category 5 tropical&nbsp;cyclone Winston, which at the time was the most severe cyclone recorded in the southern&nbsp;hemisphere. Ongoing monitoring using diver operated stereo-video, enabled the assessment of cyclone impacts on both coral reef habitat and fish assemblages, which will provide insights into the&nbsp;relationships between habitat and fish on reefs. This type of information that can be used to inform recovery and sustainable management of habitat and fish stocks after a severe cyclone. Socioeconomic data was also collected, facilitating an assessment of how cyclones impact on coastal communities and how this relates to changes in ecosystem services post-cyclone.&nbsp;</p>
<p>Survey work has been completed to describe the impacts of cyclone Winston on habitat and fish populations in Fiji. Data on the socio-economic impacts of cyclone Winston and how this relates to the ecological changes is being collected.</p>",8
2513,2019,"<p>The western swamp tortoise (<em>Pseudemydura umbrina</em>) is a threatened species listed as Critically Endangered. The species occurs in only two natural populations at very low numbers. Establishing new populations entirely with wild caught tortoises is not feasible and captive breeding provides a source of animals for supplementation of wild populations and establishment of new populations. Following a review of the diet of the captive-breeding colony of western swamp tortoises, a second manufactured diet based on white-fleshed fish was developed to address concerns about low levels of omega-3 fatty acids in the 'traditional' red meat diet. For four years approximately half the tortoises in the colony have been maintained on the original red-meat based diet and half on the white-fleshed fish diet. The project will determine whether there are any significant differences between the diets in hatchling and juvenile growth rates, weight loss associated with aestivation and female reproductive output (as determined by clutch size, egg mass and hatchling mass).&nbsp;</p>
<p>Data collation and vetting has been completed and data analysis has commenced. Chemical analysis of the two diet formats has been undertaken through the ChemCentre and another external provider for the analyses of vitamin content of the two diets. Preliminary results indicate that there is no significant difference in the growth rate of adult tortoises on the two diets. Similarly, there is no significant difference in each of the year cohorts, hatchling (age 0) to age 4, between the two diets. Analyses of the effect of diet on reproductive performance of the breeding females is yet to occur.</p>",8
2530,2019,"<p>This project examined the interactions between fire, fuels and seed biology to assess how seeds survive through fire in <em>Banksia</em> woodlands. In fire-prone ecosystems, recruitment from seeds following fire is prolific and provides a pathway for populations to expand into new niches to persist through fire. For many species, recruitment from seed is their only means of population recovery following fire events, so seed survival through fire is vital in order to maximise post-fire recruitment. This project aimed to measure spatially diverse temperatures within soil during fire, examine lethal tolerances of seeds to elevated temperatures associated with fire, establish interactions between lethal tolerances and emergence behaviour and predict weather conditions that may decrease seeds ability to survive fire events.</p>
<p>A new method for measuring soil temperatures during fire that uses distributed temperature sensing within optic fibre was developed. The relationship between seed moisture and lethal thresholds of seeds (seeds high in moisture content have a reduced tolerance to high temperatures) have been established. The relationships between temperature penetration into soils and fuel loads, and the depth from which seeds are able to emerge from soils and their lethal temperatures have been determined.</p>",8
2562,2019,"<p>Artificial light influences the orientation of hatchling flatback turtles and is a major pressure affecting this species in Western Australia. This project will investigate the extent of this influence under different light regimes and environmental cues and will quantify the impacts of light on hatchling turtles in nearshore waters. The aims of this project are to: (1) determine if flatback turtle hatchlings are attracted to different types of light when in the water and for how long using acoustic telemetry, whilst concurrently looking at what natural cues (e.g. currents and waves) they may be using to initially move offshore; (2) determine if flatback turtle hatchlings use wave cues to move offshore, and explore the relationship between light cues and wave cues in a wave tank for both flatback and green turtle hatchlings; and (3) examine the relationship between distance from light source and hatchling attraction, as well as what effect lingering around light sources on permanent light-emitting structures has on the predation rates of flatback hatchlings.</p>
<p>Field experiments used acoustic tracking to follow hatchlings through the nearshore zone at Thevenard Island with and without the influence of artificial light and with and without the influence of a jetty structure. Results showed that the nearshore transit of turtles was highly influenced by artificial light that increased the transit time of hatchlings, changed their direction and retained hatchlings in the light spill. A manuscript has been completed and is in final review, and another is in preparation. Information from this project contributed to the draft&nbsp;<em>National Light Pollution Guidelines for Wildlife Including marine turtles, seabirds and migratory shorebirds.</em></p>",8
2492,2019,"<p>Using direct seeding machinery to sow native seeds for restoration can be challenging as many seeds possess complex morphological features that impede controlled and reliable flow through the machinery. The increasing requirement to deliver biodiverse seed mixes to a variety of landscapes motivates continued improvement in direct seeder design. This project aims to analyse current seed distribution methods and to design, construct, and test new or modified seeders for use in mine site rehabilitation. The primary objectives include the capability for controlling seed depth and spacing, sowing at rates applicable to large-scale rehabilitation, and seeding over diverse landforms including rocky and sloping land.</p>
<p>A field trial was completed to test the influence of rock content on seedling emergence. Seeds of&nbsp;<em>Triodia pungens&nbsp;</em>were sown at different depths within three soil profiles sieved to rock diameters of &lt;2mm, &lt;25mm, and un-sieved soil. Rock content did not hinder the ability of seeds to emerge when sown to shallow depths; however, when sown deeper than 15 mm, increasing rock content decreased emergence. Although rock content contributed to a reduction in emergence at depths below 15 mm, sowing depth remained the primary factor controlling emergence across the soil profiles.&nbsp;A range of direct seeding machinery components are now being evaluated in the field for their capacity to place seeds in the upper 10 mm of these rock soil profiles. These components include double disc opener type assemblies used as pasture drills in the agriculture industry, as well as knife point tynes, and more novel designs which aim to splay the soil fraction over the seeds, thereby creating a suitable seed bed.</p>",8
2542,2019,"<p>This project builds on an existing large-scale feral cat baiting and northern quoll (<em>Dasyurus hallucatus</em>)&nbsp;monitoring program in the Pilbara being undertaken by the department in partnership with Rio Tinto. The aims of the project are to: (1) evaluate the use of camera trap grids for assessing change in cat densities following aerial baiting; (2) use giving-up densities (GUDs) to test whether northern quolls exhibit risk-sensitive foraging responses in areas subject to feral cat baiting; and (3) use landscape genetic techniques to understand how northern quoll gene-flow is influenced by cat baiting.</p>
<p>Field work was undertaken following the final quoll trapping session to collect tissue samples from adults and pouch young. Camera traps deployed to monitor cats after the winter baiting program were also retrieved. Field and camera trap data was entered/processed and analysis commenced. Quoll tissue samples were curated ready for genetics analysis.</p>",8
2528,2019,"<p>This project is investigating the&nbsp;biodiversity and ecological values of seagrass, <em>Halophila ovalis,</em> meadows and macroalgae,<em>&nbsp;Chaetomorpha</em> accumulations, and accumulated shoreline wrack. &nbsp;</p>
<p>Two seasons of sampling invertebrates and fish communities were completed prior to a major flood event in February 2017&nbsp;impacting a third sampling event by causing major seagrass die-off. A total of 20 fish species were found across three habitats (seagrass, macroalgae and sand) but did not differ significantly in richness or density between habitats. Results suggest that <em>H. ovalis</em> provides little habitat or direct food resource for fishes, but does contribute to the production of invertebrates. Drift algae did not appear to enhance or impact fish communities or provide a major food resource to fish, but did contribute to invertebrate production. Seagrass and algal wrack did not appear to be beneficial to invertebrate or fish assemblages. However the decomposition pathway of this material and its contribution to the detrital food web is not known at this time.</p>",8
2815,2020,"<p>The jarrah (<em>Eucalyptus marginata</em>) and karri (<em>Eucalyptus diversicolor</em>) forests of south-west Western Australia are important sources of timber, wildlife habitat and water. However, as climate changes, issues of forest productivity, tree health and mortality, and water yield need to be addressed. Individual-based modelling (IBM) is an ecological modelling approach that represents individuals within populations or communities, and the interactions between them, with a relatively high level of detail and complexity. This study aims to develop an IBM of tree growth in water limited environments, to parameterise the model for jarrah and karri and to predict the impact of tree thinning on timber production, tree health and mortality and water yield using time series data collected from 1965 and 1992, respectively.</p>
<p>For both species, thinning has a positive impact on growth with stand growth optimised at intermediate densities (10-20 m<sup>2</sup> ha<sup>-1</sup>) over multi-decadal time periods, consistent with findings from previous studies. Thinning also influences allometry of stem diameter with height, ratio of height and diameter, crown width and bark thickness. Linear IBM for diameter growth prediction have been developed for jarrah and karri that predict stem diameter growth based on initial diameter, initial height, size and distance of the nearest neighbours using competition indices. Four manuscripts have been prepared for publication, and a further manuscript reporting growth response of marri to thinning is undergoing internal review.</p>",9
3498,2023,"<p>Banded and rufous hare-wallabies are threatened species that have been the subject of conservation translocations to Dirk Hartog Island as part of the Dirk Hartog Island National Park Ecological Restoration Project. These species co-exist on Bernier and Dorre Islands, but little is known of their inter-specific interactions. This project aims to understand how the diet of banded and rufous hare-wallabies may influence the outcomes of the ecological restoration of Dirk Hartog Island.&nbsp;</p>
<p>All scat samples chosen for the dietary analysis in this project have had DNA extracted, amplified using two primer sets, and sent for sequencing. Sequencing results have been returned for the first primer set and bioinformatic analysis for these are in progress. Writing has commenced for diet study chapters and a review-style paper/chapter. Planning for a glasshouse trial is underway. </p>",12
2818,2020,"<p>The Australian boobook (<em>Ninox boobook</em>) is a cryptic owl that appears to be declining in south-west Western Australia. This project aimed to identify possible causes across a series of landscapes impacted differently by human activity.&nbsp;</p>
<p>A paper showing weak spatial genetic structuring and no evidence of genetic erosion associated with inbreeding in heavily fragmented landscapes, probably a consequence of the dispersal capacity of boobook offspring and their ability as habitat and dietary generalists to make use of highly altered landscapes, has been accepted for publication in <em>Emu - Austral Ornithology</em>. A paper showing that artificial nest box supplementation does not appear to affect boobook occupancy in fragmented habitats has been submitted for publication in <em>Wildlife Research</em>.&nbsp;Another paper, showing that most risk factors previously implicated in increased risk of <em>Toxoplasma</em> infection did not show significant correlations with observed seropositivity in boobooks, has been submitted for publication in <em>Emu - Austral Ornithology</em>.</p>",9
2781,2020,"<p>Understanding the habitat requirements of animals and how this influences their distribution is essential for effective management. Ongoing shifts in habitat due to changing climate and acute environmental disturbance emphasise the need to understand how changes in habitat affect associated fauna. Epinephelid serranids are ecologically important predators on tropical reefs that are an attraction for both tourists and fishermen. This project will focus on the habitat requirements of epinepheline serranids at Ningaloo Marine Park, exploring mechanisms that influence their distribution, abundance and productivity. The project will examine fish within two prominent habitat types at Ningaloo, macroalgae and corals, that also represent extremes of the current regime shift paradigm on tropical reefs.</p>
<p>Analysis of surveys within macroalgal and coral reef habitats have found that two of the most common epinephelids,&nbsp;<em>E. fasciatus</em> and <em>E. rivulatus,</em> are typically found on coral reefs and macroalgal meadows, respectively. More detailed microhabitat surveys within macroalgal meadows revealed that <em>E. rivulatus</em> have a close association with hard structures that are &gt;50cm in diameter and holes &gt;10cm diameter. To assess the influence of seasonal fluctuations in macroalgal canopy on <em>E. rivulatus</em> distribution, more than 120 fish were tagged on macroalgal patches of different canopy structure in the summer. Follow up surveys will determine if breakdown of macroalgal canopies in the winter affects site fidelity and microhabitat associations of <em>E. rivulatus</em>.</p>",9
2791,2020,"<p><em>Styphelia longissima </em>(Ericaceae) is a critically endangered shrub located near Eneabba and is represented by a single small and isolated population. Levels of genetic variation and its spatial structure, mating system parameters and patterns of pollen dispersal were examined.</p>
<p>Allelic richness and expected heterozygosity were higher than predicted. Outcrossing rate was moderate, and biparental inbreeding was pronounced. Pollen dispersal by insects was highly restricted, with 95 percent of matings occurring less than 7m.&nbsp;This study provides baseline data on genetic diversity, mating system and pollen dispersal for future monitoring of <em>S. longissima</em>. A manuscript has been submitted for publication.</p>",9
3484,2023,"<p>The red-tailed phascogale, <em>Phascogale calura</em>, is listed as conservation-dependent. Due to their highly fragmented and restricted habitat in south-west Western Australia, understanding their genetic structure and diversity can inform conservation action. This study aims to 1) assess genetic structure across wild reserve populations, 2) assess genetic diversity within reserves, 3) determine the genetic outcome of a previous mixed wild-to-wild translocation to Kojonup reserve, and 4) estimate effective wild global population size.</p>
<p>Genomic analysis was completed for 208 samples from 9 reserves. An isolation by distance model best explained the genetic structure, with similar levels of genetic diversity reserves, and no populations showed signs of inbreeding or strong genetic drift. Although Kojonup has retained the diversity of the wider species, the source populations were unevenly represented. Although populations appear to retain connectivity currently, global effective population size was low (Ne 48-117) suggesting the species is vulnerable to future genetic diversity loss.</p>",12
3508,2023,"<p>The western swamp tortoise (<em>Pseudemydura umbrina</em>) is endemic to south-west Australia and occupies seasonal wetlands where hydroperiods are shortening due to declining rainfall. Trial assisted colonisation translocations 300-400 kilometres south of their current habitat began in 2016 to test whether <em>P. umbrina</em> can grow in cooler climates where hydroperiods are likely to be more suitable in the future. Early results indicated suitable food availability as a key component. The aims are to 1) develop novel environmental DNA methods to understand diet in new habitats; 2) document foraging behaviour in relation to water temperatures and prey availability; 3) link metabolic processes and food intake to predict long-term growth rates and reproduction in new environments. This will provide greater certainty on whether southern wetlands can provide viable habitat for this critically endangered species in the near future.</p>
<p>Evaluation of juvenile tortoises released into suitable wetlands in an assisted colonisation trial showed increase in body mass over the 2021 and 2022 hydroperiods before moving into aestivation for the summer and autumn months, with a positive relationship between tortoise activity levels and carapace temperature. A highly sensitive environmental DNA (eDNA) test specific to the western swamp tortoise has been developed, which can successfully detect the tortoises at assisted colonisation sites. A molecular dietary analysis is underway to better understand the tortoise&rsquo;s impact on their recipient ecosystem.</p>",12
2504,2019,"<p>Plant physiological condition is a key indicator in the early stages of restoration progress assessment. Current methods to determine condition are difficult to undertake over large areas and are time consuming. This research project aims to determine if near-surface remote sensing measurements (particularly hyperspectral sensing and thermography) can reliably quantify plant drought stress condition in a biodiverse plant community. Quantitative criteria will be proposed to evaluate restoration success by defining a fast, accurate and easy to perform methodology, and potentially establishing the foundation for scaling up to more remote imaging platforms that allow monitoring of larger areas in shorter periods of time.</p>
<p>Data analysis from a controlled drought glasshouse experiment is showing that certain spectral reflectance regions located in the near infra-red and short-wave infrared part of the spectrum (specifically water absorption features as well as optimised vegetation indices) have the capacity to accurately predict relevant physiological variables such as leaf water potential in several common species of a <em>Banksia</em> woodland, both at the leaf and plant scales. Thermography data analysis, although at an early stage, is showing a general solid relationship between leaf temperature and stomatal conductance, although it is variable across species. An ongoing field experiment in a recently restored <em>Banksia</em> woodland plant community is looking at seasonal plant physiological variability, assessed through traditional ecophysiological methods as well as with hyperspectral reflectance and thermography, with the goal of determining the potential of these remotely sensed indicators as practical tools for plant restoration monitoring.</p>",8
2531,2019,"<p>This project aims to explore the roles of digging mammals in ecosystem restoration by investigating: (1) how boodie warrens alter soils and vegetation communities; (2) whether the presence of digging mammals alters soils and vegetation communities at landscape scales; and (3) whether digging mammals disperse seeds in their scats. Field work for this project is being conducted in and around the predator-free enclosure on the Matuwa Indigenous Protected Area, and several other locations managed by other organisations.</p>
<p>The soil and vegetation surveys of relic and newly-constructed boodie warrens and foraging grounds inside and outside the fenced area have been completed. Scats have been collected from boodie (<em>Bettongia leseuer</em>) and golden bandicoot (<em>Isoodon auratus</em>) and are being processed.</p>",8
2780,2020,"<p>Sharks and rays are identified as important ecological assets with a high research priority in a number of Western Australian marine parks, yet little is known about the importance of habitat (e.g. nursery grounds) or public perception and their influence on conservation success.&nbsp;The life history traits of many shark species, including large body size, slow growth, late maturity, and low fecundity,&nbsp;also&nbsp;makes them particularly vulnerable to over-fishing and other anthropogenic threats. Thirty-one percent of the world&rsquo;s sharks and rays are threatened with extinction and declines have led to an increased need for conservation and sustainable&nbsp;management. However, sharks play important ecological and socioeconomic roles and the consequences of population declines are not well studied. This research will identify nursery habitats and compare cultural beliefs and public attitudes towards sharks in areas where sharks are depleted (e.g. the coral triangle)&nbsp;to areas where they are relatively healthy (e.g. Western Australia). To understand the drivers of peoples perceptions of sharks, socioeconomic surveys will be implemented across a broad range of stakeholders in these regions.</p>
<p>A literature review describing the cultural perceptions of sharks and the influence this has on sustainable management has been completed and will be submitted to the journal&nbsp;<em>Conservation Biology.&nbsp;</em>This review is particularly relevant to Western Australia with insights into the role that public perceptions play in the implementation of shark management.</p>",9
2551,2019,"<p>Anthropogenic loss and fragmentation of natural habitats has been increasing during the last 60 years and is now at unprecedented levels, making land use change one of the most important drivers affecting biodiversity. <em>Conospermum undulatum</em> is endemic to southwest Western Australia, a global biodiversity hotspot. Significant reductions in population size, connectivity, area and floral display of remnant patches are likely to constrain the reproduction of this species by altered plant-pollinator interactions and expression of inbreeding depression because of reduced gene flow between unrelated individuals. This project will investigate the reproductive biology and genetic diversity in the species to inform recovery actions to enhance the future persistence of <em>C. undulatum </em>by means of an improved understanding of factors that constrain both its reproduction and its adaptation ability over long-term.</p>
<p>Reproductive data on fruit and seed production, and seedling germination and mortality, was collected from 210 individuals in 12 populations. Fruit production was affected only by the population&rsquo;s floral display, i.e. its potential to attract pollinators, whereas seed production was significantly related to population size, connectivity and floral display. These results identified these three variables as those that best explain the reproductive trend of <em>C. undulatum</em>, and indicate that both pollen limitation and genetic factors prevent the development of the embryo. Quantification of the amount of pollen limitation showed that hand cross-pollination produced a ten-fold increase in seed production compared to natural pollination. Also, using pollen sourced from different populations showed that small populations are producing approximately&nbsp;50% less seeds than they are able to produce via inter-population cross-breeding due to the combined effects of pollen limitation and reduction in compatible mate availability. These results suggest that habitat fragmentation may result in patches that are too small and isolated to be attractive for pollinators and to allow a long-term population viability based on reproduction by seed.</p>",8
2553,2019,"<p>Determining the factors influencing success of plant translocations is an important component of&nbsp;recovery programs. The aim of this study is to investigate factors affecting success of plant translocations, to inform future translocations and help prevent the extinction of plant species.</p>
<p>Data analysis has commenced for the meta-analysis of past plant translocations in Western Australia to provide an insight into factors that contributed to successful outcomes. Laboratory work is underway to assess genetic diversity and mating systems of translocated compared to the wild, source populations of <em>Lambertia orbifolia.&nbsp;</em>Preliminary analysis of monitoring data from translocated and wild populations of <em>Acacia cochlocarpa</em> subsp. <em>cochlocarpa</em> has commenced to inform the development of a Population Viability Analysis (PVA) model to determine the trajectory of translocated populations compared to wild populations. A glasshouse cross pollination study of <em>Schoenia filifolia</em> has been completed and follow up assessment of fitness traits is underway, to evaluate whether the genetic composition of the founder populations contributes to translocation success.</p>",8
3544,2023,"<p>Environmental DNA (eDNA) is increasingly used to survey freshwater biodiversity, but complexities of flowing waters can limit interpretation of results in riverine environments. Inferences on species distribution are based on the unidirectional flow with assumptions of how far upstream the source of the DNA might occur. This project aims to measure the movement of a synthetic DNA tracer injected into a river, and the rate of loss with distance from the source. Modelling of the experiment will be conducted to inform how eDNA sampling can be used to inform spatial distributions of biodiversity along river reaches. Outcomes from this research will assist in applying novel eDNA methods to monitor the biodiversity of flowing, freshwater ecosystems.</p>
<p>An experiment has been planned for Southern River and initial measurements of stream morphology and flows have been undertaken to develop a local flow rating curve. The synthetic DNA tracer and primers have been designed, based on American flamingo (<em>Phoenicopterus ruber</em>), and specificity testing is underway to ensure the final tracer will be unique to the experiment environment.</p>",12
