document_ptr_id,summary,outcome,collaborations,strategic,staff,budget,director_scd_comment,director_outputprogram_comment,background
430,"<p>The Western Ground Parrot (CR), Noisy Scrub-bird (VU), Western Bristlebird (VU) and Western Whipbird (VU/P4) are all in need of management action, and some of these actions require research, as specified in the South Coast Threatened Birds Recovery Plan (Gilfillan et al. 2009). Required research relates to the major threats that have been identified (uncontrolled/unmanaged fire, and introduced predators) and to the reduction of taxonomic uncertainty and assessment of genetic risk.</p>
<p>Reference:</p>
<p>Gilfillan, S., Comer, S., Burbidge, A. H., Blyth, J., Danks, A., and Newell, J. (2009). 'South Coast Threatened Birds Recovery Plan 2009-2018: Western Ground Parrot Pezoporus wallicus flaviventris, Western Bristlebird Dasyornis longirostris, Noisy Scrub-bird Atrichornis clamosus, Western Whipbird (western heath subspecies) Psophodes nigrogularis nigrogularis, Western Whipbird (western mallee subspecies) Psophodes nigrogularis oberon and Rufous Bristlebird (western subspecies) Dasyornis broadbenti litoralis.' Western Australian Wildlife Management Program No. 44, WA Department of Environment and Conservation, Perth.</p>","<p>Development of an understanding of the biological and ecological factors that limit the distribution and numbers of Ground Parrots and Western Bristlebirds and the creation of management prescriptions that will increase the survival chances of the Ground Parrot, Western Bristlebird and Western Whipbird and increase their total population size.</p>","<p>South Coast Region staff, universities (UWA, ECU, Murdoch, Curtin)</p>","<p>Conserving biodiversity; managing natural resources and promoting sustainable practices; and Maintaining community involvement and support (parts of this work cannot be done without community involvement). The project fits within one of the major objectives of the Fauna Conservation Program as defined in the Science Division Business Plan, viz. 'Provision of reliable knowledge to underpin the conservation of threatened fauna in Western Australia'.</p>","[[""Role"", ""Year 1"", ""Year 2"", ""Year 3""], [""Scientist"", """", """", """"], [""Technical"", """", """", """"], [""Volunteer"", """", """", """"], [""Collaborator"", """", """", """"]]","[[""Source"", ""Year 1"", ""Year 2"", ""Year 3""], [""Consolidated Funds (DPaW)"", """", """", """"], [""External Funding"", """", """", """"]]",,,
1977,,,,,"[[""Role"", ""Year 1"", ""Year 2"", ""Year 3""], [""Scientist"", """", """", """"], [""Technical"", """", """", """"], [""Volunteer"", """", """", """"], [""Collaborator"", """", """", """"]]","[[""Source"", ""Year 1"", ""Year 2"", ""Year 3""], [""Consolidated Funds (DPaW)"", """", """", """"], [""External Funding"", """", """", """"]]",,,
431,,,,,"[[""Role"", ""Year 1"", ""Year 2"", ""Year 3""], [""Scientist"", """", """", """"], [""Technical"", """", """", """"], [""Volunteer"", """", """", """"], [""Collaborator"", """", """", """"]]","[[""Source"", ""Year 1"", ""Year 2"", ""Year 3""], [""Consolidated Funds (DPaW)"", """", """", """"], [""External Funding"", """", """", """"]]",,,
432,,,,,"[[""Role"", ""Year 1"", ""Year 2"", ""Year 3""], [""Scientist"", """", """", """"], [""Technical"", """", """", """"], [""Volunteer"", """", """", """"], [""Collaborator"", """", """", """"]]","[[""Source"", ""Year 1"", ""Year 2"", ""Year 3""], [""Consolidated Funds (DPaW)"", """", """", """"], [""External Funding"", """", """", """"]]",,,
527,,,,,"[[""Role"", ""Year 1"", ""Year 2"", ""Year 3""], [""Scientist"", """", """", """"], [""Technical"", """", """", """"], [""Volunteer"", """", """", """"], [""Collaborator"", """", """", """"]]","[[""Source"", ""Year 1"", ""Year 2"", ""Year 3""], [""Consolidated Funds (DPaW)"", """", """", """"], [""External Funding"", """", """", """"]]",,,
528,,,,,"[[""Role"", ""Year 1"", ""Year 2"", ""Year 3""], [""Scientist"", """", """", """"], [""Technical"", """", """", """"], [""Volunteer"", """", """", """"], [""Collaborator"", """", """", """"]]","[[""Source"", ""Year 1"", ""Year 2"", ""Year 3""], [""Consolidated Funds (DPaW)"", """", """", """"], [""External Funding"", """", """", """"]]",,,
529,,,,,"[[""Role"", ""Year 1"", ""Year 2"", ""Year 3""], [""Scientist"", """", """", """"], [""Technical"", """", """", """"], [""Volunteer"", """", """", """"], [""Collaborator"", """", """", """"]]","[[""Source"", ""Year 1"", ""Year 2"", ""Year 3""], [""Consolidated Funds (DPaW)"", """", """", """"], [""External Funding"", """", """", """"]]",,,
435,"<p>The DEC adaptive management program which forms the Landscape Conservation Initiative (LCI) of the Kimberley Science and Conservation Strategy commenced in 2011 in response to perceived threats by cattle and fire to biodiversity conservation in the North Kimberley. This initiative is based on the hypothesis that large numbers of introduced herbivores and impacts of current fire regimes are associated with declines of critical weight range mammals (Andersen et al. 2005, McKenzie et al. 2007, Legge et al. 2008, 2011, Woinarski et al. 2010, 2011, Radford 2010, 2012), contraction and degradation of rainforest patches (McKenzie and Belbin 1991, Russell-Smith and Bowman 1992, Price et al. 1999, Banfai and Bowman 2006) and degradation of vegetation structure and habitat condition in savannas (Williams et al. 1999, Russell-Smith et al. 2003, Werner 2005, McKenzie et al. 2007).  </p>","<ul>
<li>Stable or increasing trends in mammal abundance above threshold levels of 2% trap success. </li>
<li>Stable or increasing trends in abundance of ground foraging birds including granivorous finches and pigeons, and wrens. </li>
<li>Stable rainforest boundaries and internal structure. </li>
<li>Stable or increased shrub canopy cover to above 2% ground area. </li>
<li>Increased or stable vegetation cover (&gt;50%) and biomass (&gt;1000 kg.ha<sup>-1</sup>) across all riparian zones and wetlands. </li>
<li>No loss of threatened flora. Increased or stable shrub cover in sandstone heath vegetation.</li>
</ul>
<p>DEC benefits will include the ability to demonstrate the benefits of land management actions for conservation of biodiversity in the north Kimberley.</p>",,"<p>Potential student projects for annual bursaries under Kimberley Science and Conservation Strategy ($30 K)</p>
<p>Does burning for vegetation carbon storage increase resilience of the vulnerable tree rat Conilurus penicillatus? </p>
<p>Supervisor: Professor Michael Lawes, Charles Darwin University</p>
<p>PhD study to test whether threatened mammals benefit from low intensity prescribed fires. Conilurus penicillatus is a tree rat species that is declining over much of its range. This species has recently been reclassified as vulnerable. A major threat is current fire regimes. This project will aim to re-establish fine-grain fire mosaics approximating traditional fire regimes, protecting and enhancing native vegetation in the North Kimberley, in the last refuges for this species. Areas with prescribed burning will be compared with unmanaged areas, to show the benefits of mosaic-burning, both for biodiversity and carbon sequestration. Conilurus provides an indicator of savanna health and adds value to existing biodiversity monitoring programs.</p>
<p>Can increases in dingo numbers increase vegetation biomass and threatened mammal populations? Role of keystone predators</p>
<p>Supervisor: Professor Chris Dickman, University of Sydney</p>
<p>Dingoes are thought to have positive benefits to Australian ecosystems. To date, no use has been made of dingoes for conservation purposes.</p>
<p>This study will investigate two putative benefits of dingoes highlighted by recent research. The first is that dingoes can increase vegetation biomass (and carbon storage) by reducing the intensity of grazing by herbivores including macropods. The second is that dingoes can reduce impacts of predation by cats and foxes on threatened mammals in north Kimberley savanna ecosystems. In this study, dingo numbers will be manipulated by changing their resource base (irrigation) and by fencing. Dingo ecosystem effects will be tested by measuring plant biomass/structure and through a mammal trapping program.</p>
<p>Fine-grained mosaic burning for enhancing threatened gouldian finch food resources and grass carbon storage</p>
<p>Supervisors: Professor Michael Lawes, Charles Darwin University</p>
<p>Dr Sarah Pryke, Macquarie University/Australian National University</p>
<p>The endangered Gouldian finch (Erythrura gouldiae) is threatened by frequent, extensive, high intensity fire regimes in northern Australia. Perennial grass seed limitation is thought to result in wet season seed famine and to limit survival of finches in frequently burnt savannas. This project seeks to identify best on-ground burning actions for protection of grass seed resources in known Gouldian finch feeding areas in the East Kimberley region. This will have added benefits for carbon storage within vegetation. The student project would quantify on-ground seed availability and gouldian finch feeding patterns under different fire management to determine if on-ground fire management can benefit this threatened species.</p>
<p>Biodiversity Fund Proposals relevant to Carbon Abatement</p>
<p>Professor Alan Andersen, CSIRO</p>
<p>Professor Michael Lawes, Charles Darwin University</p>","[[""Role"", ""Year 1"", ""Year 2"", ""Year 3""], [""Scientist"", """", """", """"], [""Technical"", """", """", """"], [""Volunteer"", """", """", """"], [""Collaborator"", """", """", """"]]","[[""Source"", ""Year 1"", ""Year 2"", ""Year 3""], [""Consolidated Funds (DPaW)"", """", """", """"], [""External Funding"", """", """", """"]]",,,
436,,,,,"[[""Role"", ""Year 1"", ""Year 2"", ""Year 3""], [""Scientist"", """", """", """"], [""Technical"", """", """", """"], [""Volunteer"", """", """", """"], [""Collaborator"", """", """", """"]]","[[""Source"", ""Year 1"", ""Year 2"", ""Year 3""], [""Consolidated Funds (DPaW)"", """", """", """"], [""External Funding"", """", """", """"]]",,,
449,,,,,"[[""Role"", ""Year 1"", ""Year 2"", ""Year 3""], [""Scientist"", """", """", """"], [""Technical"", """", """", """"], [""Volunteer"", """", """", """"], [""Collaborator"", """", """", """"]]","[[""Source"", ""Year 1"", ""Year 2"", ""Year 3""], [""Consolidated Funds (DPaW)"", """", """", """"], [""External Funding"", """", """", """"]]",,,
450,,,,,"[[""Role"", ""Year 1"", ""Year 2"", ""Year 3""], [""Scientist"", """", """", """"], [""Technical"", """", """", """"], [""Volunteer"", """", """", """"], [""Collaborator"", """", """", """"]]","[[""Source"", ""Year 1"", ""Year 2"", ""Year 3""], [""Consolidated Funds (DPaW)"", """", """", """"], [""External Funding"", """", """", """"]]",,,
